step,pod_index,pod_name,action,scheduled,reason,reward_total,reward_success,reward_fragmentation,reward_balance,reward_slo,frag_before,frag_after,frag_delta,cluster_fragmentation_avg,sigma_cpu_util,sigma_mem_util,sigma_gpu_util,wait_time_ms,current_time,episode_requested_gpu_milli,episode_allocated_gpu_milli,used_gpu_milli,gar_capacity_live,unallocated_gpu_fraction_capacity_live,gar_capacity_cumulative,unallocated_gpu_fraction_capacity_cumulative
10,10,openb-pod-6938,127,1,scheduled,-0.5336437109067571,1.0,-1.5151515151515138,-0.0184921957552433,0.0,0.0,0.007575757575757569,0.007575757575757569,0.00023674242424242403,0.00994409341365099,0.010113758035004139,0.016926540061831474,0.0,12694527.0,7960.0,7960.0,2940.0,0.00328125,0.99671875,0.008883928571428572,0.9911160714285714
11,11,openb-pod-6939,109,1,scheduled,0.975883926730603,1.0,-0.0,-0.02411607326939702,0.0,0.0,0.0,0.0,0.00023674242424242403,0.015064635314047337,0.01624097116291523,0.016926540061831474,0.0,12694805.0,8280.0,8280.0,2940.0,0.00328125,0.99671875,0.009241071428571428,0.9907589285714286
12,12,openb-pod-6940,2,1,scheduled,0.9603650318458676,1.0,-0.0,-0.039634968154132366,0.0,0.0,0.0,0.0,0.00023674242424242403,0.03732866793870926,0.025014728307724,0.016926540061831474,0.0,12694892.0,8280.0,8280.0,2940.0,0.00328125,0.99671875,0.009241071428571428,0.9907589285714286
13,13,openb-pod-6941,34,1,scheduled,0.971757285296917,1.0,-0.0,-0.02824271470308304,0.0,0.007575757575757569,0.007575757575757569,0.0,0.00023674242424242403,0.016236726194620132,0.015758486464619637,0.024490216746926308,0.0,12695124.0,8280.0,8280.0,2130.0,0.0023772321428571427,0.9976227678571429,0.009241071428571428,0.9907589285714286
14,14,openb-pod-6942,27,1,scheduled,-0.5386069645314944,1.0,-1.5151515151515138,-0.023455449379980564,0.0,0.0,0.007575757575757569,0.007575757575757569,0.00023674242424242403,0.014002718031406403,0.014814317226409912,0.018093863502144814,0.0,12695496.0,9280.0,9280.0,1810.0,0.0020200892857142856,0.9979799107142857,0.010357142857142856,0.9896428571428572
15,15,openb-pod-6943,43,1,scheduled,0.979070938192308,1.0,-0.0,-0.02092906180769205,0.0,0.0,0.0,0.0,0.00011837121212121202,0.012972649186849594,0.014777450822293758,0.01410802360624075,0.0,12695902.0,10280.0,10280.0,1810.0,0.0020200892857142856,0.9979799107142857,0.011473214285714286,0.9885267857142858
16,16,openb-pod-6944,61,1,scheduled,-0.5414646393760574,1.0,-1.5151515151515138,-0.02631312422454357,0.0,0.0,0.007575757575757569,0.007575757575757569,0.00017755681818181802,0.016505980864167213,0.01832417957484722,0.017796088010072708,0.0,12696072.0,10280.0,10280.0,2810.0,0.003136160714285714,0.9968638392857143,0.011473214285714286,0.9885267857142858
17,17,openb-pod-6945,86,1,scheduled,0.970007985830307,1.0,-0.0,-0.029992014169692993,0.0,0.0,0.0,0.0,0.00017755681818181802,0.019960246980190277,0.022227693349123,0.017796088010072708,0.0,12696455.0,11280.0,11280.0,2810.0,0.003136160714285714,0.9968638392857143,0.012589285714285714,0.9874107142857143
18,18,openb-pod-6946,98,1,scheduled,-0.5462309518038762,1.0,-1.5151515151515138,-0.031079436652362347,0.0,0.0,0.007575757575757569,0.007575757575757569,0.00023674242424242403,0.020121384412050247,0.022242946550250053,0.019794542342424393,0.0,12696716.0,11280.0,11280.0,3620.0,0.004040178571428571,0.9959598214285714,0.012589285714285714,0.9874107142857143
19,19,openb-pod-6947,78,1,scheduled,0.9658615123480558,1.0,-0.0,-0.03413848765194416,0.0,0.0,0.0,0.0,0.00023674242424242403,0.02298353612422943,0.025498896837234497,0.019794542342424393,0.0,12696859.0,12090.0,12090.0,2620.0,0.002924107142857143,0.9970758928571428,0.013493303571428571,0.9865066964285715
20,20,openb-pod-6948,56,1,scheduled,0.9667980810627341,1.0,-0.0,-0.03320191893726587,0.0,0.0,0.0,0.0,0.00017755681818181802,0.023483455181121826,0.026316028088331223,0.016604354605078697,0.0,12696934.0,12090.0,12090.0,2620.0,0.002924107142857143,0.9970758928571428,0.013493303571428571,0.9865066964285715
21,21,openb-pod-6949,122,1,scheduled,-0.5507529419987929,1.0,-1.5151515151515138,-0.03560142684727907,0.0,0.0,0.007575757575757569,0.007575757575757569,0.00023674242424242403,0.025708213448524475,0.028170941397547722,0.017323698848485947,0.0,12696992.0,12090.0,12090.0,3090.0,0.0034486607142857144,0.9965513392857143,0.013493303571428571,0.9865066964285715
22,22,openb-pod-6950,57,1,scheduled,-0.5529543892621529,1.0,-1.5151515151515138,-0.037802874110639095,0.0,0.0,0.007575757575757569,0.007575757575757569,0.00029592803030303004,0.027721356600522995,0.02988174930214882,0.018002642318606377,0.0,12696995.0,12560.0,12560.0,2750.0,0.0030691964285714285,0.9969308035714286,0.014017857142857143,0.9859821428571428
23,23,openb-pod-6951,62,1,scheduled,-0.5477729519038927,1.0,-1.5151515151515138,-0.03262143675237894,0.0,0.0,0.007575757575757569,0.007575757575757569,0.00029592803030303004,0.02297699823975563,0.024263231083750725,0.018002644181251526,0.0,12697224.0,13030.0,13030.0,3560.0,0.003973214285714286,0.9960267857142857,0.014542410714285714,0.9854575892857143
24,24,openb-pod-6952,60,1,scheduled,-0.5513615370869172,1.0,-1.5151515151515138,-0.03621002193540335,0.0,0.0,0.007575757575757569,0.007575757575757569,0.00035511363636363605,0.025023845955729485,0.02645767480134964,0.02093852311372757,0.0,12697262.0,13840.0,13840.0,4560.0,0.005089285714285715,0.9949107142857143,0.015446428571428571,0.9845535714285715
25,25,openb-pod-6953,121,1,scheduled,-0.5518500930770767,1.0,-1.5151515151515138,-0.03669857792556286,0.0,0.0,0.007575757575757569,0.007575757575757569,0.00041429924242424206,0.025130171328783035,0.026462150737643242,0.02180483378469944,0.0,12697388.0,14840.0,14840.0,5150.0,0.0057477678571428575,0.9942522321428572,0.0165625,0.9834375
26,26,openb-pod-6954,126,1,scheduled,-0.5526948957845104,1.0,-1.5151515151515138,-0.03754338063299656,0.0,0.0,0.007575757575757569,0.007575757575757569,0.00047348484848484806,0.025233447551727295,0.026466161012649536,0.023387152701616287,0.0,12697409.0,15430.0,15430.0,5960.0,0.006651785714285714,0.9933482142857143,0.017220982142857142,0.9827790178571428
27,27,openb-pod-6955,119,1,scheduled,-0.5534751289665234,1.0,-1.5151515151515138,-0.038323613815009594,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0005326704545454541,0.025333702564239502,0.026469698175787926,0.02484382688999176,0.0,12697409.0,16240.0,16240.0,4960.0,0.005535714285714285,0.9944642857142857,0.018125,0.981875
28,28,openb-pod-6956,81,1,scheduled,-0.5513466005354655,1.0,-1.5151515151515138,-0.036195085383951664,0.0,0.0,0.007575757575757569,0.007575757575757569,0.00047348484848484806,0.024272680282592773,0.024730337783694267,0.023387152701616287,0.0,12697628.0,17050.0,17050.0,5370.0,0.005993303571428571,0.9940066964285714,0.019029017857142855,0.9809709821428572
29,29,openb-pod-6957,96,1,scheduled,-0.5564881372406614,1.0,-1.5151515151515138,-0.04133662208914757,0.0,0.0,0.007575757575757569,0.007575757575757569,0.00047348484848484806,0.02934434823691845,0.0283946730196476,0.024934222921729088,0.0,12697699.0,18050.0,18050.0,6370.0,0.007109375,0.992890625,0.020145089285714287,0.9798549107142858
30,30,openb-pod-6958,62,1,scheduled,0.956357722170651,1.0,-0.0,-0.04364227782934904,0.0,0.007575757575757569,0.007575757575757569,0.0,0.00047348484848484806,0.030796829611063004,0.029363863170146942,0.027123862877488136,0.0,12697711.0,19050.0,19050.0,6840.0,0.007633928571428571,0.9923660714285715,0.021261160714285715,0.9787388392857143
31,31,openb-pod-6959,18,1,scheduled,-0.5594467152982485,1.0,-1.5151515151515138,-0.044295200146734715,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0005326704545454541,0.030867967754602432,0.0293569378554821,0.028365494683384895,0.0,12698004.0,19520.0,19520.0,6650.0,0.007421875,0.992578125,0.021785714285714287,0.9782142857142857
32,32,openb-pod-6960,82,1,scheduled,-0.5586621896504891,1.0,-1.5151515151515138,-0.04351067449897528,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0005326704545454541,0.03104834072291851,0.02919686771929264,0.026776140555739403,0.0,12698115.0,20330.0,20330.0,7120.0,0.007946428571428571,0.9920535714285714,0.022689732142857143,0.9773102678571428
33,33,openb-pod-6961,105,1,scheduled,-0.5602154140501749,1.0,-1.5151515151515138,-0.04506389889866114,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0005918560606060601,0.03192667290568352,0.02948705293238163,0.028714071959257126,0.0,12698247.0,20800.0,20800.0,7310.0,0.008158482142857143,0.9918415178571428,0.023214285714285715,0.9767857142857143
34,34,openb-pod-6962,28,1,scheduled,-0.5601953226282728,1.0,-1.5151515151515138,-0.04504380747675896,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0005918560606060601,0.03188649192452431,0.02948705106973648,0.028714071959257126,0.0,12698502.0,21800.0,21800.0,8120.0,0.0090625,0.9909375,0.024330357142857143,0.9756696428571429
35,35,openb-pod-6963,116,1,scheduled,-0.5605524960115087,1.0,-1.5151515151515138,-0.04540098085999489,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0006510416666666661,0.03153138980269432,0.028772590681910515,0.03049798123538494,0.0,12698776.0,22610.0,22610.0,9120.0,0.01017857142857143,0.9898214285714285,0.025234375,0.974765625
36,36,openb-pod-6964,76,1,scheduled,-0.5612661815389526,1.0,-1.5151515151515138,-0.046114666387438774,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0007102272727272721,0.032200153917074203,0.02941933088004589,0.030609847977757454,0.0,12698907.0,23610.0,23610.0,6120.0,0.006830357142857143,0.9931696428571428,0.026350446428571428,0.9736495535714286
37,37,openb-pod-6965,74,1,scheduled,-0.5538383186935913,1.0,-1.5151515151515138,-0.03868680354207754,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0005326704545454541,0.02576184831559658,0.0248356182128191,0.026776140555739403,0.0,12699423.0,23930.0,23930.0,7120.0,0.007946428571428571,0.9920535714285714,0.026707589285714286,0.9732924107142857
38,38,openb-pod-6966,109,1,scheduled,0.9587671020999551,1.0,-0.0,-0.04123289790004492,0.0,0.0,0.0,0.0,0.0005326704545454541,0.027967026457190514,0.02772262878715992,0.026776140555739403,0.0,12699635.0,24930.0,24930.0,7120.0,0.007946428571428571,0.9920535714285714,0.027823660714285714,0.9721763392857143
39,39,openb-pod-6967,25,1,scheduled,0.9564772276207805,1.0,-0.0,-0.04352277237921953,0.0,0.0,0.0,0.0,0.0005326704545454541,0.029976101592183113,0.030293302610516548,0.026776140555739403,0.0,12699697.0,24930.0,24930.0,7120.0,0.007946428571428571,0.9920535714285714,0.027823660714285714,0.9721763392857143
40,40,openb-pod-6968,123,1,scheduled,0.9543875576928258,1.0,-0.0,-0.045612442307174206,0.0,0.0,0.0,0.0,0.0005326704545454541,0.031826235353946686,0.03262250870466232,0.026776140555739403,0.0,12699766.0,24930.0,24930.0,7120.0,0.007946428571428571,0.9920535714285714,0.027823660714285714,0.9721763392857143
41,41,openb-pod-6969,36,1,scheduled,-0.5612378982036841,1.0,-1.5151515151515138,-0.04608638305217028,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0005918560606060601,0.031472645699977875,0.0319860503077507,0.028714070096611977,0.0,12699989.0,24930.0,24930.0,5120.0,0.005714285714285714,0.9942857142857143,0.027823660714285714,0.9721763392857143
42,42,openb-pod-6970,99,1,scheduled,-0.5478422208830249,1.0,-1.5151515151515138,-0.032690705731511116,0.0,0.0,0.007575757575757569,0.007575757575757569,0.00047348484848484806,0.021753882989287376,0.019800622016191483,0.023826906457543373,0.0,12700511.0,25930.0,25930.0,5930.0,0.006618303571428572,0.9933816964285714,0.028939732142857142,0.9710602678571428
43,43,openb-pod-6971,110,1,scheduled,-0.5504886671110523,1.0,-1.5151515151515138,-0.03533715195953846,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0005326704545454541,0.024187158793210983,0.020457783713936806,0.02602936141192913,0.0,12700534.0,26740.0,26740.0,6930.0,0.007734375,0.992265625,0.02984375,0.97015625
44,44,openb-pod-6972,89,1,scheduled,-0.553742368254019,1.0,-1.5151515151515138,-0.03859085310250521,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0005918560606060601,0.026111982762813568,0.023044265806674957,0.02802545763552189,0.0,12700571.0,27740.0,27740.0,6120.0,0.006830357142857143,0.9931696428571428,0.03095982142857143,0.9690401785714285
45,45,openb-pod-6973,25,1,scheduled,-0.5530647919654381,1.0,-1.5151515151515138,-0.03791327681392431,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0005326704545454541,0.026014825329184532,0.02303558774292469,0.026776140555739403,0.0,12700799.0,28740.0,28740.0,6650.0,0.007421875,0.992578125,0.03207589285714286,0.9679241071428571
46,46,openb-pod-6974,88,1,scheduled,0.961905681528151,1.0,-0.0,-0.038094318471848965,0.0,0.0,0.0,0.0,0.0005326704545454541,0.02659675106406212,0.025031263008713722,0.02456062287092209,0.0,12700973.0,29740.0,29740.0,6650.0,0.007421875,0.992578125,0.03319196428571428,0.9668080357142858
47,47,openb-pod-6975,77,1,scheduled,-0.5584720219626558,1.0,-1.5151515151515138,-0.04332050681114197,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0005918560606060601,0.03132262080907822,0.02864149585366249,0.026676896959543228,0.0,12700980.0,29740.0,29740.0,7650.0,0.008537946428571428,0.9914620535714286,0.03319196428571428,0.9668080357142858
48,48,openb-pod-6976,126,1,scheduled,0.949013420380652,1.0,-0.0,-0.05098657961934805,0.0,0.007575757575757569,0.007575757575757569,0.0,0.0005918560606060601,0.04438617452979088,0.030910087749361992,0.026676896959543228,0.0,12701034.0,30740.0,30740.0,7650.0,0.008537946428571428,0.9914620535714286,0.034308035714285715,0.9656919642857142
49,49,openb-pod-6977,26,1,scheduled,0.9440393429249525,1.0,-0.0,-0.05596065707504749,0.0,0.0,0.0,0.0,0.0005918560606060601,0.05267435312271118,0.032570064067840576,0.026676896959543228,0.0,12701035.0,30740.0,30740.0,6240.0,0.0069642857142857145,0.9930357142857142,0.034308035714285715,0.9656919642857142
50,50,openb-pod-6978,40,1,scheduled,-0.5522290817603004,1.0,-1.5151515151515138,-0.03707756660878658,0.0,0.0,0.007575757575757569,0.007575757575757569,0.00047348484848484806,0.025792645290493965,0.02281484566628933,0.02554764226078987,0.0,12701642.0,30740.0,30740.0,6460.0,0.007209821428571428,0.9927901785714286,0.034308035714285715,0.9656919642857142
51,51,openb-pod-6979,49,1,scheduled,-0.5526251443802845,1.0,-1.5151515151515138,-0.03747362922877073,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0005326704545454541,0.02589830756187439,0.022827336564660072,0.026221614331007004,0.0,12701651.0,30960.0,30960.0,6460.0,0.007209821428571428,0.9927901785714286,0.03455357142857143,0.9654464285714286
52,52,openb-pod-6980,109,1,scheduled,-0.553318704026891,1.0,-1.5151515151515138,-0.03816718887537718,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0005326704545454541,0.026678528636693954,0.02370116114616394,0.02595468796789646,0.0,12701695.0,31550.0,31550.0,5460.0,0.00609375,0.99390625,0.03521205357142857,0.9647879464285715
53,53,openb-pod-6981,125,1,scheduled,-0.5429454343534541,1.0,-1.5151515151515138,-0.027793919201940298,0.0,0.0,0.007575757575757569,0.007575757575757569,0.00047348484848484806,0.0175531804561615,0.014289350248873234,0.023745307698845863,0.0,12701775.0,32020.0,32020.0,5930.0,0.006618303571428572,0.9933816964285714,0.03573660714285714,0.9642633928571429
54,54,openb-pod-6982,124,1,scheduled,-0.544074997785641,1.0,-1.5151515151515138,-0.02892348263412714,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0005326704545454541,0.017559736967086792,0.014332542195916176,0.025954686105251312,0.0,12701982.0,32490.0,32490.0,5930.0,0.006618303571428572,0.9933816964285714,0.036261160714285715,0.9637388392857142
55,55,openb-pod-6983,46,1,scheduled,-0.5389933646797669,1.0,-1.5151515151515138,-0.02384184952825308,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0005326704545454541,0.01437615230679512,0.009378012269735336,0.0239295344799757,0.0,12702195.0,33490.0,33490.0,6250.0,0.006975446428571429,0.9930245535714286,0.037377232142857146,0.9626227678571428
56,56,openb-pod-6984,95,1,scheduled,-0.5441562468327117,1.0,-1.5151515151515138,-0.02900473168119788,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0005918560606060601,0.017565913498401642,0.014331898652017117,0.026111651211977005,0.0,12702205.0,33810.0,33810.0,6780.0,0.007566964285714285,0.9924330357142858,0.037734375,0.962265625
57,57,openb-pod-6985,92,1,scheduled,-0.5468508913322818,1.0,-1.5151515151515138,-0.03169937618076801,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0005918560606060601,0.018983585759997368,0.016678432002663612,0.027736734598875046,0.0,12702258.0,34810.0,34810.0,7780.0,0.008683035714285714,0.9913169642857143,0.038850446428571425,0.9611495535714286
58,58,openb-pod-6986,51,1,scheduled,-0.5535536972015631,1.0,-1.5151515151515138,-0.038402182050049305,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0006510416666666661,0.02533784694969654,0.021875912323594093,0.029590604826807976,0.0,12702385.0,35810.0,35810.0,8780.0,0.009799107142857142,0.9902008928571429,0.03996651785714286,0.9600334821428571
59,59,openb-pod-6987,98,1,scheduled,0.9588229702785611,1.0,-0.0,-0.041177029721438885,0.0,0.0,0.0,0.0,0.0006510416666666661,0.027601007372140884,0.02516244724392891,0.029590604826807976,0.0,12702488.0,36810.0,36810.0,8780.0,0.009799107142857142,0.9902008928571429,0.04108258928571429,0.9589174107142857
60,60,openb-pod-6988,89,1,scheduled,-0.5580941275834572,1.0,-1.5151515151515138,-0.04294261243194342,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0007102272727272721,0.028449879959225655,0.026130810379981995,0.031304534524679184,0.0,12702491.0,36810.0,36810.0,9780.0,0.010915178571428572,0.9890848214285715,0.04108258928571429,0.9589174107142857
61,61,openb-pod-6989,36,1,scheduled,0.9500799225643277,1.0,-0.0,-0.04992007743567228,0.0,0.0,0.0,0.0,0.0007102272727272721,0.04040014371275902,0.028135476633906364,0.031304534524679184,0.0,12702537.0,37810.0,37810.0,9780.0,0.010915178571428572,0.9890848214285715,0.04219866071428571,0.9578013392857143
62,62,openb-pod-6990,54,1,scheduled,-0.5657979645907414,1.0,-1.5151515151515138,-0.05064644943922758,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0007694128787878781,0.04090214893221855,0.028800224885344505,0.031590525060892105,0.0,12702584.0,37810.0,37810.0,10250.0,0.011439732142857142,0.9885602678571429,0.04219866071428571,0.9578013392857143
63,63,openb-pod-6991,32,1,scheduled,-0.5680021266594064,1.0,-1.5151515151515138,-0.05285061150789261,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0008285984848484841,0.041961923241615295,0.030580174177885056,0.033159125596284866,0.0,12702594.0,38280.0,38280.0,11250.0,0.012555803571428572,0.9874441964285714,0.04272321428571429,0.9572767857142858
64,64,openb-pod-6992,51,1,scheduled,0.9405603613704443,1.0,-0.0,-0.0594396386295557,0.0,0.007575757575757569,0.007575757575757569,0.0,0.0008285984848484841,0.047593750059604645,0.03812640160322189,0.033159125596284866,0.0,12702610.0,39280.0,39280.0,11250.0,0.012555803571428572,0.9874441964285714,0.04383928571428571,0.9561607142857143
65,65,openb-pod-6993,102,1,scheduled,-0.5750584802731407,1.0,-1.5151515151515138,-0.059906965121626854,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0008877840909090901,0.047613710165023804,0.038117799907922745,0.03408242017030716,0.0,12702712.0,39280.0,39280.0,8460.0,0.009441964285714286,0.9905580357142857,0.04383928571428571,0.9561607142857143
66,66,openb-pod-6994,81,1,scheduled,-0.5586831378891599,1.0,-1.5151515151515138,-0.0435316227376461,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0006510416666666661,0.03538759797811508,0.021101810038089752,0.030573837459087372,0.0,12703486.0,40090.0,40090.0,9270.0,0.010345982142857143,0.9896540178571429,0.04474330357142857,0.9552566964285715
67,67,openb-pod-6995,66,1,scheduled,-0.5589773659735453,1.0,-1.5151515151515138,-0.0438258508220315,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0007102272727272721,0.035450294613838196,0.021113013848662376,0.031088393181562424,0.0,12703623.0,40900.0,40900.0,8460.0,0.009441964285714286,0.9905580357142857,0.045647321428571426,0.9543526785714286
68,68,openb-pod-6996,109,1,scheduled,-0.5608591684281361,1.0,-1.5151515151515138,-0.045707653276622295,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0006510416666666661,0.03662709519267082,0.0235897246748209,0.03119848668575287,0.0,12703679.0,41490.0,41490.0,9460.0,0.010558035714285714,0.9894419642857143,0.04630580357142857,0.9536941964285715
69,69,openb-pod-6997,48,1,scheduled,-0.5617092712923419,1.0,-1.5151515151515138,-0.04655775614082813,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0007102272727272721,0.03720986843109131,0.024415649473667145,0.03148999437689781,0.0,12703716.0,42490.0,42490.0,8460.0,0.009441964285714286,0.9905580357142857,0.047421875,0.952578125
70,70,openb-pod-6998,23,1,scheduled,0.9544675005599856,1.0,-0.0,-0.04553249944001436,0.0,0.0,0.0,0.0,0.0005918560606060601,0.03779810667037964,0.023798856884241104,0.029468035325407982,0.0,12703999.0,42960.0,42960.0,8460.0,0.009441964285714286,0.9905580357142857,0.04794642857142857,0.9520535714285714
71,71,openb-pod-6999,27,1,scheduled,0.9522312395274639,1.0,-0.0,-0.04776876047253609,0.0,0.0,0.0,0.0,0.0005918560606060601,0.039275478571653366,0.026794007048010826,0.029468035325407982,0.0,12704008.0,42960.0,42960.0,8460.0,0.009441964285714286,0.9905580357142857,0.04794642857142857,0.9520535714285714
72,72,openb-pod-7000,56,1,scheduled,0.9502078583464026,1.0,-0.0,-0.049792141653597355,0.0,0.0,0.0,0.0,0.0005918560606060601,0.04067382588982582,0.029442422091960907,0.029468035325407982,0.0,12704054.0,42960.0,42960.0,8460.0,0.009441964285714286,0.9905580357142857,0.04794642857142857,0.9520535714285714
73,73,openb-pod-7001,126,1,scheduled,0.9456798741593957,1.0,-0.0,-0.054320125840604305,0.0,0.007575757575757569,0.007575757575757569,0.0,0.0005918560606060601,0.04367540404200554,0.030743515118956566,0.034221332520246506,0.0,12704434.0,42960.0,42960.0,9460.0,0.010558035714285714,0.9894419642857143,0.04794642857142857,0.9520535714285714
74,74,openb-pod-7002,70,1,scheduled,0.9498292244970798,1.0,-0.0,-0.05017077550292015,0.0,0.0,0.0,0.0,0.0005918560606060601,0.03471118584275246,0.03140903264284134,0.034221332520246506,0.0,12704508.0,43960.0,43960.0,9460.0,0.010558035714285714,0.9894419642857143,0.0490625,0.9509375
75,75,openb-pod-7003,82,1,scheduled,0.9479216150939465,1.0,-0.0,-0.05207838490605354,0.0,0.0,0.0,0.0,0.0005918560606060601,0.03628765791654587,0.03364777937531471,0.034221332520246506,0.0,12704589.0,43960.0,43960.0,8460.0,0.009441964285714286,0.9905580357142857,0.0490625,0.9509375
76,76,openb-pod-7004,107,1,scheduled,0.9521561823785305,1.0,-0.0,-0.0478438176214695,0.0,0.0,0.0,0.0,0.0005326704545454541,0.03298649564385414,0.03004966303706169,0.03265147656202316,0.0,12704782.0,43960.0,43960.0,7460.0,0.008325892857142856,0.9916741071428572,0.0490625,0.9509375
77,77,openb-pod-7005,66,1,scheduled,0.9547451054677367,1.0,-0.0,-0.04525489453226328,0.0,0.0,0.0,0.0,0.0005326704545454541,0.03776082396507263,0.02515408769249916,0.027594877406954765,0.0,12704913.0,43960.0,43960.0,6460.0,0.007209821428571428,0.9927901785714286,0.0490625,0.9509375
