step,pod_index,pod_name,action,scheduled,reason,reward_total,reward_success,reward_fragmentation,reward_balance,reward_slo,frag_before,frag_after,frag_delta,cluster_fragmentation_avg,sigma_cpu_util,sigma_mem_util,sigma_gpu_util,wait_time_ms,current_time,episode_requested_gpu_milli,episode_allocated_gpu_milli,used_gpu_milli,gar_capacity_live,unallocated_gpu_fraction_capacity_live,gar_capacity_cumulative,unallocated_gpu_fraction_capacity_cumulative
16,16,openb-pod-6944,46,1,scheduled,-0.5414646384447348,1.0,-1.5151515151515138,-0.026313123293220997,0.0,0.0,0.007575757575757569,0.007575757575757569,0.00017755681818181802,0.016505979001522064,0.01832417957484722,0.017796088010072708,0.0,12696072.0,10280.0,10280.0,2810.0,0.003136160714285714,0.9968638392857143,0.011473214285714286,0.9885267857142858
17,17,openb-pod-6945,53,1,scheduled,0.9700079867616296,1.0,-0.0,-0.02999201323837042,0.0,0.0,0.0,0.0,0.00017755681818181802,0.019960245117545128,0.022227693349123,0.017796088010072708,0.0,12696455.0,11280.0,11280.0,2810.0,0.003136160714285714,0.9968638392857143,0.012589285714285714,0.9874107142857143
18,18,openb-pod-6946,87,1,scheduled,-0.5462309518038762,1.0,-1.5151515151515138,-0.031079436652362347,0.0,0.0,0.007575757575757569,0.007575757575757569,0.00023674242424242403,0.020121384412050247,0.022242946550250053,0.019794542342424393,0.0,12696716.0,11280.0,11280.0,3620.0,0.004040178571428571,0.9959598214285714,0.012589285714285714,0.9874107142857143
19,19,openb-pod-6947,57,1,scheduled,0.9658615123480558,1.0,-0.0,-0.03413848765194416,0.0,0.0,0.0,0.0,0.00023674242424242403,0.02298353612422943,0.025498896837234497,0.019794542342424393,0.0,12696859.0,12090.0,12090.0,2620.0,0.002924107142857143,0.9970758928571428,0.013493303571428571,0.9865066964285715
20,20,openb-pod-6948,18,1,scheduled,0.9679792132228613,1.0,-0.0,-0.03202078677713871,0.0,0.0,0.0,0.0,0.00017755681818181802,0.023483457043766975,0.023953763768076897,0.016604352742433548,0.0,12696934.0,12090.0,12090.0,2620.0,0.002924107142857143,0.9970758928571428,0.013493303571428571,0.9865066964285715
21,21,openb-pod-6949,122,1,scheduled,-0.5496666808753741,1.0,-1.5151515151515138,-0.034515165723860264,0.0,0.0,0.007575757575757569,0.007575757575757569,0.00023674242424242403,0.025708215311169624,0.025998419150710106,0.017323696985840797,0.0,12696992.0,12090.0,12090.0,3090.0,0.0034486607142857144,0.9965513392857143,0.013493303571428571,0.9865066964285715
22,22,openb-pod-6950,59,1,scheduled,-0.5519446074172389,1.0,-1.5151515151515138,-0.036793092265725136,0.0,0.0,0.007575757575757569,0.007575757575757569,0.00029592803030303004,0.027721358463168144,0.0278621818870306,0.018002644181251526,0.0,12696995.0,12560.0,12560.0,2750.0,0.0030691964285714285,0.9969308035714286,0.014017857142857143,0.9859821428571428
23,23,openb-pod-6951,115,1,scheduled,-0.5477729519038927,1.0,-1.5151515151515138,-0.03262143675237894,0.0,0.0,0.007575757575757569,0.007575757575757569,0.00029592803030303004,0.02297699823975563,0.024263231083750725,0.018002644181251526,0.0,12697224.0,13030.0,13030.0,3560.0,0.003973214285714286,0.9960267857142857,0.014542410714285714,0.9854575892857143
24,24,openb-pod-6952,37,1,scheduled,-0.5513615380182397,1.0,-1.5151515151515138,-0.03621002286672592,0.0,0.0,0.007575757575757569,0.007575757575757569,0.00035511363636363605,0.025023849681019783,0.02645767293870449,0.02093852311372757,0.0,12697262.0,13840.0,13840.0,4560.0,0.005089285714285715,0.9949107142857143,0.015446428571428571,0.9845535714285715
25,25,openb-pod-6953,47,1,scheduled,-0.5518500940083992,1.0,-1.5151515151515138,-0.03669857885688543,0.0,0.0,0.007575757575757569,0.007575757575757569,0.00041429924242424206,0.025130173191428185,0.026462150737643242,0.02180483378469944,0.0,12697388.0,14840.0,14840.0,5150.0,0.0057477678571428575,0.9942522321428572,0.0165625,0.9834375
26,26,openb-pod-6954,102,1,scheduled,-0.5526948967158329,1.0,-1.5151515151515138,-0.037543381564319134,0.0,0.0,0.007575757575757569,0.007575757575757569,0.00047348484848484806,0.025233447551727295,0.026466162875294685,0.023387152701616287,0.0,12697409.0,15430.0,15430.0,5960.0,0.006651785714285714,0.9933482142857143,0.017220982142857142,0.9827790178571428
27,27,openb-pod-6955,47,1,scheduled,0.9603580478578806,1.0,-0.0,-0.03964195214211941,0.0,0.007575757575757569,0.007575757575757569,0.0,0.00047348484848484806,0.025663994252681732,0.026529496535658836,0.027090413495898247,0.0,12697409.0,16240.0,16240.0,4960.0,0.005535714285714285,0.9944642857142857,0.018125,0.981875
28,28,openb-pod-6956,116,1,scheduled,-0.5527378306865227,1.0,-1.5151515151515138,-0.03758631553500891,0.0,0.0,0.007575757575757569,0.007575757575757569,0.00041429924242424206,0.024617213755846024,0.024794328957796097,0.025761088356375694,0.0,12697628.0,17050.0,17050.0,5370.0,0.005993303571428571,0.9940066964285714,0.019029017857142855,0.9809709821428572
29,29,openb-pod-6957,63,1,scheduled,-0.5564881372406614,1.0,-1.5151515151515138,-0.04133662208914757,0.0,0.0,0.007575757575757569,0.007575757575757569,0.00047348484848484806,0.02934434823691845,0.0283946730196476,0.024934222921729088,0.0,12697699.0,18050.0,18050.0,6370.0,0.007109375,0.992890625,0.020145089285714287,0.9798549107142858
30,30,openb-pod-6958,67,1,scheduled,-0.5574093875616324,1.0,-1.5151515151515138,-0.04225787241011858,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0005326704545454541,0.030094729736447334,0.02906831167638302,0.025352703407406807,0.0,12697711.0,19050.0,19050.0,6840.0,0.007633928571428571,0.9923660714285715,0.021261160714285715,0.9787388392857143
31,31,openb-pod-6959,16,1,scheduled,-0.5580822960614693,1.0,-1.5151515151515138,-0.0429307809099555,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0005918560606060601,0.030123351141810417,0.029061313718557358,0.026676896959543228,0.0,12698004.0,19520.0,19520.0,6650.0,0.007421875,0.992578125,0.021785714285714287,0.9782142857142857
32,32,openb-pod-6960,63,1,scheduled,0.9515091525390744,1.0,-0.0,-0.04849084746092558,0.0,0.007575757575757569,0.007575757575757569,0.0,0.0005326704545454541,0.036003999412059784,0.0337974913418293,0.027180204167962074,0.0,12698115.0,20330.0,20330.0,7120.0,0.007946428571428571,0.9920535714285714,0.022689732142857143,0.9773102678571428
33,33,openb-pod-6961,50,1,scheduled,-0.5658885291918647,1.0,-1.5151515151515138,-0.050737014040350914,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0005918560606060601,0.037415761500597,0.03496703505516052,0.029091231524944305,0.0,12698247.0,20800.0,20800.0,7310.0,0.008158482142857143,0.9918415178571428,0.023214285714285715,0.9767857142857143
34,34,openb-pod-6962,77,1,scheduled,-0.565907516996516,1.0,-1.5151515151515138,-0.050756001845002174,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0005918560606060601,0.03744959831237793,0.034971173852682114,0.029091231524944305,0.0,12698502.0,21800.0,21800.0,8120.0,0.0090625,0.9909375,0.024330357142857143,0.9756696428571429
35,35,openb-pod-6963,122,1,scheduled,0.9448076821863651,1.0,-0.0,-0.05519231781363487,0.0,0.007575757575757569,0.007575757575757569,0.0,0.0005918560606060601,0.040101733058691025,0.03762291371822357,0.03265998885035515,0.0,12698776.0,22610.0,22610.0,9120.0,0.01017857142857143,0.9898214285714285,0.025234375,0.974765625
36,36,openb-pod-6964,17,1,scheduled,-0.5707030738845003,1.0,-1.5151515151515138,-0.05555155873298645,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0006510416666666661,0.04062476009130478,0.03771388530731201,0.03276447206735611,0.0,12698907.0,23610.0,23610.0,6120.0,0.006830357142857143,0.9931696428571428,0.026350446428571428,0.9736495535714286
37,37,openb-pod-6965,109,1,scheduled,-0.557775443899585,1.0,-1.5151515151515138,-0.042623928748071194,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0005326704545454541,0.02918771281838417,0.028879942372441292,0.027180202305316925,0.0,12699423.0,23930.0,23930.0,7120.0,0.007946428571428571,0.9920535714285714,0.026707589285714286,0.9732924107142857
38,38,openb-pod-6966,51,1,scheduled,0.9551376756280661,1.0,-0.0,-0.04486232437193394,0.0,0.0,0.0,0.0,0.0005326704545454541,0.03114921972155571,0.03139522671699524,0.027180202305316925,0.0,12699635.0,24930.0,24930.0,7120.0,0.007946428571428571,0.9920535714285714,0.027823660714285714,0.9721763392857143
39,39,openb-pod-6967,68,1,scheduled,0.9530859664082527,1.0,-0.0,-0.046914033591747284,0.0,0.0,0.0,0.0,0.0005326704545454541,0.032962944358587265,0.03368492051959038,0.027180202305316925,0.0,12699697.0,24930.0,24930.0,7120.0,0.007946428571428571,0.9920535714285714,0.027823660714285714,0.9721763392857143
40,40,openb-pod-6968,60,1,scheduled,0.9511876851320267,1.0,-0.0,-0.04881231486797333,0.0,0.0,0.0,0.0,0.0005326704545454541,0.034652095288038254,0.035792332142591476,0.027180202305316925,0.0,12699766.0,24930.0,24930.0,7120.0,0.007946428571428571,0.9920535714285714,0.027823660714285714,0.9721763392857143
41,41,openb-pod-6969,70,1,scheduled,-0.5644677668019664,1.0,-1.5151515151515138,-0.049316251650452614,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0005918560606060601,0.03432780131697655,0.035213470458984375,0.029091231524944305,0.0,12699989.0,24930.0,24930.0,5120.0,0.005714285714285714,0.9942857142857143,0.027823660714285714,0.9721763392857143
42,42,openb-pod-6970,108,1,scheduled,-0.5461465972616804,1.0,-1.5151515151515138,-0.03099508211016655,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0005326704545454541,0.02082180790603161,0.01937897503376007,0.02178938128054142,0.0,12700511.0,25930.0,25930.0,5930.0,0.006618303571428572,0.9933816964285714,0.028939732142857142,0.9710602678571428
43,43,openb-pod-6971,121,1,scheduled,-0.5489397575288546,1.0,-1.5151515151515138,-0.033788242377340794,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0005918560606060601,0.02334972470998764,0.020048603415489197,0.02417815662920475,0.0,12700534.0,26740.0,26740.0,6930.0,0.007734375,0.992265625,0.02984375,0.97015625
44,44,openb-pod-6972,126,1,scheduled,-0.5523167005881202,1.0,-1.5151515151515138,-0.03716518543660641,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0006510416666666661,0.025335920974612236,0.022679399698972702,0.026315050199627876,0.0,12700571.0,27740.0,27740.0,6120.0,0.006830357142857143,0.9931696428571428,0.03095982142857143,0.9690401785714285
45,45,openb-pod-6973,82,1,scheduled,-0.55159532233621,1.0,-1.5151515151515138,-0.0364438071846962,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0005918560606060601,0.025236422196030617,0.02267085388302803,0.024980338290333748,0.0,12700799.0,28740.0,28740.0,6650.0,0.007421875,0.992578125,0.03207589285714286,0.9679241071428571
46,46,openb-pod-6974,89,1,scheduled,0.9618738992139697,1.0,-0.0,-0.03812610078603029,0.0,0.0,0.0,0.0,0.0005326704545454541,0.026649536564946175,0.02504204399883747,0.02456062100827694,0.0,12700973.0,29740.0,29740.0,6650.0,0.007421875,0.992578125,0.03319196428571428,0.9668080357142858
47,47,openb-pod-6975,121,1,scheduled,0.9504134869202971,1.0,-0.0,-0.049586513079702854,0.0,0.007575757575757569,0.007575757575757569,0.0,0.0005326704545454541,0.036936935037374496,0.03132011741399765,0.03091597370803356,0.0,12700980.0,29740.0,29740.0,7650.0,0.008537946428571428,0.9914620535714286,0.03319196428571428,0.9668080357142858
48,48,openb-pod-6976,119,1,scheduled,0.944692593999207,1.0,-0.0,-0.05530740600079298,0.0,0.0,0.0,0.0,0.0005326704545454541,0.04671211540699005,0.03298672288656235,0.03091597370803356,0.0,12701034.0,30740.0,30740.0,7650.0,0.008537946428571428,0.9914620535714286,0.034308035714285715,0.9656919642857142
49,49,openb-pod-6977,127,1,scheduled,0.9399464624002576,1.0,-0.0,-0.06005353759974241,0.0,0.0,0.0,0.0,0.0005326704545454541,0.05464561656117439,0.03454548493027687,0.03091597370803356,0.0,12701035.0,30740.0,30740.0,6240.0,0.0069642857142857145,0.9930357142857142,0.034308035714285715,0.9656919642857142
50,50,openb-pod-6978,21,1,scheduled,-0.5595770846262109,1.0,-1.5151515151515138,-0.04442556947469711,0.0,0.0,0.007575757575757569,0.007575757575757569,0.00041429924242424206,0.032462768256664276,0.02644137293100357,0.02994699776172638,0.0,12701642.0,30740.0,30740.0,6460.0,0.007209821428571428,0.9927901785714286,0.034308035714285715,0.9656919642857142
51,51,openb-pod-6979,19,1,scheduled,-0.5599118084787857,1.0,-1.5151515151515138,-0.04476029332727194,0.0,0.0,0.007575757575757569,0.007575757575757569,0.00047348484848484806,0.03254563733935356,0.02645096369087696,0.030523985624313354,0.0,12701651.0,30960.0,30960.0,6460.0,0.007209821428571428,0.9927901785714286,0.03455357142857143,0.9654464285714286
52,52,openb-pod-6980,81,1,scheduled,-0.5604848317011726,1.0,-1.5151515151515138,-0.045333316549658775,0.0,0.0,0.007575757575757569,0.007575757575757569,0.00047348484848484806,0.033168137073516846,0.027203509584069252,0.030294986441731453,0.0,12701695.0,31550.0,31550.0,5460.0,0.00609375,0.99390625,0.03521205357142857,0.9647879464285715
53,53,openb-pod-6981,29,1,scheduled,-0.5433981083474588,1.0,-1.5151515151515138,-0.028246593195945024,0.0,0.0,0.007575757575757569,0.007575757575757569,0.00047348484848484806,0.017793800681829453,0.014954076148569584,0.023745309561491013,0.0,12701775.0,32020.0,32020.0,5930.0,0.006618303571428572,0.9933816964285714,0.03573660714285714,0.9642633928571429
54,54,openb-pod-6982,112,1,scheduled,-0.5445251832857263,1.0,-1.5151515151515138,-0.029373668134212494,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0005326704545454541,0.017799602821469307,0.014993049204349518,0.025954684242606163,0.0,12701982.0,32490.0,32490.0,5930.0,0.006618303571428572,0.9933816964285714,0.036261160714285715,0.9637388392857142
55,55,openb-pod-6983,101,1,scheduled,-0.53964698781739,1.0,-1.5151515151515138,-0.02449547266587615,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0005326704545454541,0.014676487073302269,0.010384923778474331,0.0239295344799757,0.0,12702195.0,33490.0,33490.0,6250.0,0.006975446428571429,0.9930245535714286,0.037377232142857146,0.9626227678571428
56,56,openb-pod-6984,30,1,scheduled,-0.5446056882060599,1.0,-1.5151515151515138,-0.029454173054546118,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0005918560606060601,0.017805028706789017,0.014991666190326214,0.026111651211977005,0.0,12702205.0,33810.0,33810.0,6780.0,0.007566964285714285,0.9924330357142858,0.037734375,0.962265625
57,57,openb-pod-6985,30,1,scheduled,0.9603520715609193,1.0,-0.0,-0.039647928439080715,0.0,0.007575757575757569,0.007575757575757569,0.0,0.0005326704545454541,0.024191826581954956,0.023269033059477806,0.03183499723672867,0.0,12702258.0,34810.0,34810.0,7780.0,0.008683035714285714,0.9913169642857143,0.038850446428571425,0.9611495535714286
58,58,openb-pod-6986,27,1,scheduled,-0.5602120659455192,1.0,-1.5151515151515138,-0.045060550794005394,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0005918560606060601,0.029435215517878532,0.02722329832613468,0.033462587743997574,0.0,12702385.0,35810.0,35810.0,8780.0,0.009799107142857142,0.9902008928571429,0.03996651785714286,0.9600334821428571
59,59,openb-pod-6987,43,1,scheduled,0.9526100810617208,1.0,-0.0,-0.04738991893827915,0.0,0.0,0.0,0.0,0.0005918560606060601,0.03139975666999817,0.02991749346256256,0.033462587743997574,0.0,12702488.0,36810.0,36810.0,8780.0,0.009799107142857142,0.9902008928571429,0.04108258928571429,0.9589174107142857
60,60,openb-pod-6988,110,1,scheduled,-0.5640830290644896,1.0,-1.5151515151515138,-0.04893151391297579,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0006510416666666661,0.03214545547962189,0.030730223283171654,0.034987349063158035,0.0,12702491.0,36810.0,36810.0,9780.0,0.010915178571428572,0.9890848214285715,0.04108258928571429,0.9589174107142857
61,61,openb-pod-6989,38,1,scheduled,0.9447477031499147,1.0,-0.0,-0.05525229685008526,0.0,0.0,0.0,0.0,0.0006510416666666661,0.043073758482933044,0.03244348615407944,0.034987349063158035,0.0,12702537.0,37810.0,37810.0,9780.0,0.010915178571428572,0.9890848214285715,0.04219866071428571,0.9578013392857143
62,62,openb-pod-6990,94,1,scheduled,-0.5710528488412034,1.0,-1.5151515151515138,-0.055901333689689636,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0007102272727272721,0.0435427725315094,0.03301642835140228,0.03524346649646759,0.0,12702584.0,37810.0,37810.0,10250.0,0.011439732142857142,0.9885602678571429,0.04219866071428571,0.9578013392857143
63,63,openb-pod-6991,77,1,scheduled,0.9402787126600742,1.0,-0.0,-0.059721287339925766,0.0,0.007575757575757569,0.007575757575757569,0.0,0.0007102272727272721,0.0452096164226532,0.03497200831770897,0.039260949939489365,0.0,12702594.0,38280.0,38280.0,11250.0,0.012555803571428572,0.9874441964285714,0.04272321428571429,0.9572767857142858
64,64,openb-pod-6992,77,1,scheduled,0.9350613281130791,1.0,-0.0,-0.06493867188692093,0.0,0.007575757575757569,0.007575757575757569,0.0,0.0007102272727272721,0.04957599937915802,0.04104039445519447,0.039260949939489365,0.0,12702610.0,39280.0,39280.0,11250.0,0.012555803571428572,0.9874441964285714,0.04383928571428571,0.9561607142857143
65,65,openb-pod-6993,21,1,scheduled,0.934208994731307,1.0,-0.0,-0.06579100526869297,0.0,0.007575757575757569,0.007575757575757569,0.0,0.0007102272727272721,0.049809444695711136,0.04118916764855385,0.040583398193120956,0.0,12702712.0,39280.0,39280.0,8460.0,0.009441964285714286,0.9905580357142857,0.04383928571428571,0.9561607142857143
66,66,openb-pod-6994,91,1,scheduled,-0.5648297029688489,1.0,-1.5151515151515138,-0.04967818781733513,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0005918560606060601,0.0384206660091877,0.02660059556365013,0.03433511406183243,0.0,12703486.0,40090.0,40090.0,9270.0,0.010345982142857143,0.9896540178571429,0.04474330357142857,0.9552566964285715
67,67,openb-pod-6995,66,1,scheduled,-0.5650914325519931,1.0,-1.5151515151515138,-0.04993991740047932,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0006510416666666661,0.038477446883916855,0.026608295738697052,0.03479409217834473,0.0,12703623.0,40900.0,40900.0,8460.0,0.009441964285714286,0.9905580357142857,0.045647321428571426,0.9543526785714286
68,68,openb-pod-6996,31,1,scheduled,-0.566682057934953,1.0,-1.5151515151515138,-0.05153054278343916,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0005918560606060601,0.03956281393766403,0.02860577590763569,0.0348924957215786,0.0,12703679.0,41490.0,41490.0,9460.0,0.010558035714285714,0.9894419642857143,0.04630580357142857,0.9536941964285715
69,69,openb-pod-6997,78,1,scheduled,-0.5674208696141374,1.0,-1.5151515151515138,-0.052269354462623596,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0006510416666666661,0.0401005819439888,0.02928474172949791,0.03515338525176048,0.0,12703716.0,42490.0,42490.0,8460.0,0.009441964285714286,0.9905580357142857,0.047421875,0.952578125
70,70,openb-pod-6998,78,1,scheduled,0.9542366825044155,1.0,-0.0,-0.04576331749558449,0.0,0.0,0.0,0.0,0.0005918560606060601,0.03789173439145088,0.024166865274310112,0.029468035325407982,0.0,12703999.0,42960.0,42960.0,8460.0,0.009441964285714286,0.9905580357142857,0.04794642857142857,0.9520535714285714
71,71,openb-pod-6999,15,1,scheduled,0.9446622086688876,1.0,-0.0,-0.055337791331112385,0.0,0.0,0.0,0.0,0.0005918560606060601,0.050645966082811356,0.030561581254005432,0.029468035325407982,0.0,12704008.0,42960.0,42960.0,8460.0,0.009441964285714286,0.9905580357142857,0.04794642857142857,0.9520535714285714
72,72,openb-pod-7000,64,1,scheduled,0.9429791541770101,1.0,-0.0,-0.05702084582298994,0.0,0.0,0.0,0.0,0.0005918560606060601,0.05169502645730972,0.032878629863262177,0.029468035325407982,0.0,12704054.0,42960.0,42960.0,8460.0,0.009441964285714286,0.9905580357142857,0.04794642857142857,0.9520535714285714
73,73,openb-pod-7001,54,1,scheduled,-0.5672521847441327,1.0,-1.5151515151515138,-0.05210066959261894,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0006510416666666661,0.04259006679058075,0.030412785708904266,0.03119848668575287,0.0,12704434.0,42960.0,42960.0,9460.0,0.010558035714285714,0.9894419642857143,0.04794642857142857,0.9520535714285714
74,74,openb-pod-7002,96,1,scheduled,0.9521877206861973,1.0,-0.0,-0.04781227931380272,0.0,0.0,0.0,0.0,0.0006510416666666661,0.03334217518568039,0.03108389675617218,0.03119848668575287,0.0,12704508.0,43960.0,43960.0,9460.0,0.010558035714285714,0.9894419642857143,0.0490625,0.9509375
75,75,openb-pod-7003,64,1,scheduled,0.9461150951683521,1.0,-0.0,-0.05388490483164787,0.0,0.0,0.0,0.0,0.0006510416666666661,0.038577739149332047,0.03799358382821083,0.03119848668575287,0.0,12704589.0,43960.0,43960.0,8460.0,0.009441964285714286,0.9905580357142857,0.0490625,0.9509375
76,76,openb-pod-7004,4,1,scheduled,0.9452542643994093,1.0,-0.0,-0.054745735600590706,0.0,0.0,0.0,0.0,0.0005918560606060601,0.04544834792613983,0.03457508608698845,0.02946803718805313,0.0,12704782.0,43960.0,43960.0,7460.0,0.008325892857142856,0.9916741071428572,0.0490625,0.9509375
77,77,openb-pod-7005,39,1,scheduled,0.9482381558045745,1.0,-0.0,-0.05176184419542551,0.0,0.0,0.0,0.0,0.0005326704545454541,0.04623601958155632,0.029692789539694786,0.027594879269599915,0.0,12704913.0,43960.0,43960.0,6460.0,0.007209821428571428,0.9927901785714286,0.0490625,0.9509375
