step,pod_index,pod_name,action,scheduled,reason,reward_total,reward_success,reward_fragmentation,reward_balance,reward_slo,frag_before,frag_after,frag_delta,cluster_fragmentation_avg,sigma_cpu_util,sigma_mem_util,sigma_gpu_util,wait_time_ms,current_time,episode_requested_gpu_milli,episode_allocated_gpu_milli,used_gpu_milli,gar_capacity_live,unallocated_gpu_fraction_capacity_live,gar_capacity_cumulative,unallocated_gpu_fraction_capacity_cumulative
0,0,openb-pod-6928,72,1,scheduled,-0.5204703711929266,1.0,-1.5151515151515138,-0.0053188560414128006,0.0,0.0,0.007575757575757569,0.007575757575757569,5.918560606060601e-05,0.0028907256200909615,0.0012538590235635638,0.006493127439171076,0.0,12692206.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1,1,openb-pod-6929,117,1,scheduled,-0.5210061488755979,1.0,-1.5151515151515138,-0.005854633724084124,0.0,0.0,0.007575757575757569,0.007575757575757569,5.918560606060601e-05,0.002168044215068221,0.0006269295117817819,0.008914293721318245,0.0,12692300.0,590.0,590.0,0.0,0.0,1.0,0.0006584821428571428,0.9993415178571429
2,2,openb-pod-6930,40,1,scheduled,-0.5237790732785594,1.0,-1.5151515151515138,-0.008627558127045631,0.0,0.0,0.007575757575757569,0.007575757575757569,5.918560606060601e-05,0.002751325024291873,0.003498491132631898,0.011005300097167492,0.0,12692613.0,1400.0,1400.0,1000.0,0.0011160714285714285,0.9988839285714286,0.0015625,0.9984375
3,3,openb-pod-6931,24,1,scheduled,-0.5340142762429547,1.0,-1.5151515151515138,-0.018862761091440916,0.0,0.0,0.007575757575757569,0.007575757575757569,0.00011837121212121202,0.010701366700232029,0.011521706357598305,0.015502449125051498,0.0,12692705.0,2400.0,2400.0,2000.0,0.002232142857142857,0.9977678571428571,0.0026785714285714286,0.9973214285714286
4,4,openb-pod-6932,77,1,scheduled,-0.5373989548675251,1.0,-1.5151515151515138,-0.022247439716011286,0.0,0.0,0.007575757575757569,0.007575757575757569,0.00017755681818181802,0.011985905468463898,0.013597923330962658,0.018911050632596016,0.0,12692800.0,3400.0,3400.0,3000.0,0.0033482142857142855,0.9966517857142857,0.003794642857142857,0.9962053571428572
5,5,openb-pod-6933,46,1,scheduled,-0.5462866104349029,1.0,-1.5151515151515138,-0.03113509528338909,0.0,0.0,0.007575757575757569,0.007575757575757569,0.00023674242424242403,0.020808732137084007,0.019712379202246666,0.02174907922744751,0.0,12693008.0,4400.0,4400.0,1000.0,0.0011160714285714285,0.9988839285714286,0.004910714285714286,0.9950892857142857
6,6,openb-pod-6934,43,1,scheduled,-0.5307745509922039,1.0,-1.5151515151515138,-0.015623035840690136,0.0,0.0,0.007575757575757569,0.007575757575757569,0.00011837121212121202,0.00913635641336441,0.009986396878957748,0.012123318389058113,0.0,12693782.0,5400.0,5400.0,1000.0,0.0011160714285714285,0.9988839285714286,0.0060267857142857146,0.9939732142857143
7,7,openb-pod-6935,85,1,scheduled,-0.5337083367771935,1.0,-1.5151515151515138,-0.01855682162567973,0.0,0.0,0.007575757575757569,0.007575757575757569,0.00011837121212121202,0.0121901361271739,0.012800190597772598,0.012123316526412964,0.0,12693978.0,5870.0,5870.0,1000.0,0.0011160714285714285,0.9988839285714286,0.006551339285714285,0.9934486607142857
8,8,openb-pod-6936,31,1,scheduled,-0.5290200566082728,1.0,-1.5151515151515138,-0.013868541456758976,0.0,0.0,0.007575757575757569,0.007575757575757569,0.00011837121212121202,0.006195559166371822,0.007433499209582806,0.014108024537563324,0.0,12694520.0,6340.0,6340.0,1810.0,0.0020200892857142856,0.9979799107142857,0.007075892857142857,0.9929241071428572
9,9,openb-pod-6937,120,1,scheduled,-0.5306216927852017,1.0,-1.5151515151515138,-0.015470177633687854,0.0,0.0,0.007575757575757569,0.007575757575757569,0.00017755681818181802,0.006808755453675985,0.007527247071266174,0.016604352742433548,0.0,12694521.0,7150.0,7150.0,2620.0,0.002924107142857143,0.9970758928571428,0.007979910714285714,0.9920200892857143
