step,pod_index,pod_name,action,scheduled,reason,reward_total,reward_success,reward_fragmentation,reward_balance,reward_utilization,reward_slo,frag_before,frag_after,frag_delta,cluster_fragmentation_avg,cluster_full_free_gpu_count,cluster_full_free_gpu_ratio,sigma_cpu_util,sigma_mem_util,sigma_gpu_util,wait_time_ms,current_time,episode_requested_gpu_milli,episode_allocated_gpu_milli,used_gpu_milli,gar_capacity_live,unallocated_gpu_fraction_capacity_live,gar_capacity_cumulative,unallocated_gpu_fraction_capacity_cumulative
10,10,openb-pod-6938__rep0,1,1,scheduled,-18.29660605460734,1.0,-19.164619164619157,-0.13198688998818398,0.0,0.0,0.8863636363636364,0.9821867321867321,0.09582309582309578,0.015465038902538902,503.0,0.982421875,0.09997294098138809,0.04771704971790314,0.11628378927707672,0.0,12694527.0,7960.0,7960.0,8280.0,0.016171875,0.983828125,0.015546875,0.984453125
11,11,openb-pod-6941__rep0,2,1,scheduled,0.8657625857740641,1.0,-0.0,-0.13423741422593594,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0,0.015465038902538902,502.0,0.98046875,0.10139158368110657,0.04836263880133629,0.11872060596942902,0.0,12695124.0,8280.0,8280.0,9280.0,0.018125,0.981875,0.016171875,0.983828125
12,12,openb-pod-6942__rep0,2,1,scheduled,0.8609344605356455,1.0,-0.0,-0.13906553946435452,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0,0.015465038902538902,501.0,0.978515625,0.1048433855175972,0.05021092668175697,0.12307676672935486,0.0,12695496.0,9280.0,9280.0,10280.0,0.020078125,0.979921875,0.018125,0.981875
13,13,openb-pod-6944__rep0,2,1,scheduled,0.8537839390337467,1.0,-0.0,-0.14621606096625328,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0,0.015465038902538902,500.0,0.9765625,0.11013732105493546,0.053136542439460754,0.12915825843811035,0.0,12696072.0,10280.0,10280.0,11280.0,0.02203125,0.97796875,0.020078125,0.979921875
14,14,openb-pod-6946__rep0,2,1,scheduled,0.6039838660737145,1.0,-0.24570024570025328,-0.15031588822603226,0.0,0.0,0.007575757575757569,0.008804258804258835,0.0012285012285012664,0.015484234234234234,499.0,0.974609375,0.11190938949584961,0.0535309761762619,0.135191410779953,0.0,12696716.0,11280.0,11280.0,12090.0,0.02361328125,0.97638671875,0.02203125,0.97796875
15,15,openb-pod-6949__rep0,2,1,scheduled,0.8420016393065453,1.0,-0.0,-0.15799836069345474,0.0,0.0,0.008804258804258835,0.008804258804258835,0.0,0.015484234234234234,498.0,0.97265625,0.11962254345417023,0.057281747460365295,0.13909243047237396,0.0,12696992.0,12090.0,12090.0,12560.0,0.02453125,0.97546875,0.02361328125,0.97638671875
16,16,openb-pod-6950__rep0,2,1,scheduled,0.8331600371748209,1.0,-0.0,-0.1668399628251791,0.0,0.0,0.008804258804258835,0.008804258804258835,0.0,0.015484234234234234,498.0,0.97265625,0.12871944904327393,0.0617024265229702,0.14325805008411407,0.0,12696995.0,12560.0,12560.0,13030.0,0.02544921875,0.97455078125,0.02453125,0.97546875
17,17,openb-pod-6951__rep0,2,1,scheduled,0.4182079465820321,1.0,-0.40950040950040734,-0.17229164391756058,0.0,0.0,0.008804258804258835,0.010851760851760872,0.0020475020475020367,0.015516226453726453,497.0,0.970703125,0.1313236951828003,0.062266066670417786,0.15099352598190308,0.0,12697224.0,13030.0,13030.0,13840.0,0.02703125,0.97296875,0.02544921875,0.97455078125
18,18,openb-pod-6952__rep0,2,1,scheduled,-193.45205465633418,1.0,-194.26699426699426,-0.18506038933992386,0.0,0.0,0.010851760851760872,0.9821867321867321,0.9713349713349713,0.03069333538083538,496.0,0.96875,0.14123126864433289,0.06750757992267609,0.16138193011283875,0.0,12697262.0,13840.0,13840.0,14840.0,0.028984375,0.971015625,0.02703125,0.97296875
19,19,openb-pod-6953__rep0,3,1,scheduled,-0.7002128581657541,1.0,-1.5151515151515138,-0.18506134301424026,0.0,0.0,0.0,0.007575757575757569,0.007575757575757569,0.03081170659295659,495.0,0.966796875,0.1411978155374527,0.06749071180820465,0.16143415868282318,0.0,12697388.0,14840.0,14840.0,15430.0,0.03013671875,0.96986328125,0.028984375,0.971015625
20,20,openb-pod-6954__rep0,3,1,scheduled,0.8144254051148891,1.0,-0.0,-0.18557459488511086,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0,0.03081170659295659,494.0,0.96484375,0.14128178358078003,0.06752005964517593,0.16234734654426575,0.0,12697409.0,15430.0,15430.0,16240.0,0.03171875,0.96828125,0.03013671875,0.96986328125
21,21,openb-pod-6955__rep0,3,1,scheduled,0.8133515194058418,1.0,-0.0,-0.18664848059415817,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0,0.03081170659295659,493.0,0.962890625,0.14148294925689697,0.06759557127952576,0.16421844065189362,0.0,12697409.0,16240.0,16240.0,17050.0,0.03330078125,0.96669921875,0.03171875,0.96828125
22,22,openb-pod-6956__rep0,3,1,scheduled,0.8094270825386047,1.0,-0.0,-0.19057291746139526,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0,0.03081170659295659,492.0,0.9609375,0.14315685629844666,0.07018840312957764,0.16780057549476624,0.0,12697628.0,17050.0,17050.0,18050.0,0.03525390625,0.96474609375,0.03330078125,0.96669921875
23,23,openb-pod-6957__rep0,3,1,scheduled,0.5542856436451542,1.0,-0.24570024570025328,-0.20001411065459251,0.0,0.0,0.007575757575757569,0.008804258804258835,0.0012285012285012664,0.030830901924651925,491.0,0.958984375,0.14906248450279236,0.07826066762208939,0.17270506918430328,0.0,12697699.0,18050.0,18050.0,19050.0,0.03720703125,0.96279296875,0.03525390625,0.96474609375
24,24,openb-pod-6958__rep0,3,1,scheduled,0.7941634058952332,1.0,-0.0,-0.20583659410476685,0.0,0.0,0.008804258804258835,0.008804258804258835,0.0,0.030830901924651925,490.0,0.95703125,0.1526898592710495,0.08354678750038147,0.17543654143810272,0.0,12697711.0,19050.0,19050.0,19520.0,0.038125,0.961875,0.03720703125,0.96279296875
25,25,openb-pod-6959__rep0,3,1,scheduled,0.3806880334152707,1.0,-0.40950040950040734,-0.20981155708432198,0.0,0.0,0.008804258804258835,0.010851760851760872,0.0020475020475020367,0.030862894144144143,489.0,0.955078125,0.15428580343723297,0.08459991961717606,0.18073739111423492,0.0,12698004.0,19520.0,19520.0,20330.0,0.03970703125,0.96029296875,0.038125,0.961875
26,26,openb-pod-6960__rep0,3,1,scheduled,0.7802274040877819,1.0,-0.0,-0.2197725959122181,0.0,0.0,0.010851760851760872,0.010851760851760872,0.0,0.030862894144144143,489.0,0.955078125,0.16110332310199738,0.09430576115846634,0.18413610756397247,0.0,12698115.0,20330.0,20330.0,20800.0,0.040625,0.959375,0.03970703125,0.96029296875
27,27,openb-pod-6961__rep0,3,1,scheduled,-174.3350577439707,1.0,-175.1023751023751,-0.23268264159560204,0.0,0.0,0.010851760851760872,0.8863636363636364,0.8755118755118755,0.044542767199017196,488.0,0.953125,0.16904394328594208,0.10423310846090317,0.19208823144435883,0.0,12698247.0,20800.0,20800.0,21800.0,0.042578125,0.957421875,0.040625,0.959375
28,28,openb-pod-6962__rep0,4,1,scheduled,-0.7478153514816892,1.0,-1.5151515151515138,-0.2326638363301754,0.0,0.0,0.0,0.007575757575757569,0.007575757575757569,0.044661138411138404,487.0,0.951171875,0.16897925734519958,0.10420040041208267,0.19214801490306854,0.0,12698502.0,21800.0,21800.0,22610.0,0.04416015625,0.95583984375,0.042578125,0.957421875
29,29,openb-pod-6963__rep0,4,1,scheduled,0.765952106565237,1.0,-0.0,-0.23404789343476295,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0,0.044661138411138404,486.0,0.94921875,0.16955268383026123,0.10519317537546158,0.1933499276638031,0.0,12698776.0,22610.0,22610.0,23610.0,0.04611328125,0.95388671875,0.04416015625,0.95583984375
30,30,openb-pod-6964__rep0,3,1,scheduled,-18.406662376675317,1.0,-19.164619164619157,-0.24204321205615997,0.0,0.0,0.8863636363636364,0.9821867321867321,0.09582309582309578,0.046158374283374284,486.0,0.94921875,0.1754140406847,0.11261461675167084,0.1960577666759491,0.0,12698907.0,23610.0,23610.0,23930.0,0.04673828125,0.95326171875,0.04611328125,0.95388671875
31,31,openb-pod-6965__rep0,4,1,scheduled,0.7543924450874329,1.0,-0.0,-0.24560755491256714,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0,0.046158374283374284,485.0,0.947265625,0.17715990543365479,0.11561077833175659,0.1984444260597229,0.0,12699423.0,23930.0,23930.0,24930.0,0.04869140625,0.95130859375,0.04673828125,0.95326171875
32,32,openb-pod-6969__rep0,4,1,scheduled,0.7486931160092354,1.0,-0.0,-0.2513068839907646,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0,0.046158374283374284,484.0,0.9453125,0.18007606267929077,0.12054170668125153,0.20199599862098694,0.0,12699989.0,24930.0,24930.0,25930.0,0.05064453125,0.94935546875,0.04869140625,0.95130859375
33,33,openb-pod-6970__rep0,4,1,scheduled,0.5003028717120754,1.0,-0.24570024570025328,-0.2539968825876713,0.0,0.0,0.007575757575757569,0.008804258804258835,0.0012285012285012664,0.046177569615069615,483.0,0.943359375,0.18109115958213806,0.12121663242578506,0.20568597316741943,0.0,12700511.0,25930.0,25930.0,26740.0,0.0522265625,0.9477734375,0.05064453125,0.94935546875
34,34,openb-pod-6971__rep0,4,1,scheduled,0.7393300421535969,1.0,-0.0,-0.2606699578464031,0.0,0.0,0.008804258804258835,0.008804258804258835,0.0,0.046177569615069615,482.0,0.94140625,0.1857234537601471,0.12443200498819351,0.21118445694446564,0.0,12700534.0,26740.0,26740.0,27740.0,0.0541796875,0.9458203125,0.0522265625,0.9477734375
35,35,openb-pod-6972__rep0,4,1,scheduled,0.3201077015831002,1.0,-0.40950040950040734,-0.27039188891649246,0.0,0.0,0.008804258804258835,0.010851760851760872,0.0020475020475020367,0.04620956183456183,481.0,0.939453125,0.1911351978778839,0.13199815154075623,0.2176504284143448,0.0,12700571.0,27740.0,27740.0,28740.0,0.0561328125,0.9438671875,0.0541796875,0.9458203125
36,36,openb-pod-6973__rep0,4,1,scheduled,-193.54866950143125,1.0,-194.26699426699426,-0.28167523443698883,0.0,0.0,0.010851760851760872,0.9821867321867321,0.9713349713349713,0.06138667076167076,480.0,0.9375,0.19748003780841827,0.14086998999118805,0.22500044107437134,0.0,12700799.0,28740.0,28740.0,29740.0,0.0580859375,0.9419140625,0.0561328125,0.9438671875
37,37,openb-pod-6975__rep0,5,1,scheduled,-0.797605208601011,1.0,-1.5151515151515138,-0.2824536934494972,0.0,0.0,0.0,0.007575757575757569,0.007575757575757569,0.061505041973791974,479.0,0.935546875,0.19817204773426056,0.14170505106449127,0.22503028810024261,0.0,12700980.0,29740.0,29740.0,30740.0,0.0600390625,0.9399609375,0.0580859375,0.9419140625
38,38,openb-pod-6978__rep0,5,1,scheduled,0.716709665954113,1.0,-0.0,-0.283290334045887,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0,0.061505041973791974,478.0,0.93359375,0.19870147109031677,0.14269910752773285,0.22518008947372437,0.0,12701642.0,30740.0,30740.0,30960.0,0.06046875,0.93953125,0.0600390625,0.9399609375
39,39,openb-pod-6979__rep0,5,1,scheduled,0.7159775644540787,1.0,-0.0,-0.2840224355459213,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0,0.061505041973791974,478.0,0.93359375,0.1992122083902359,0.14299677312374115,0.2258358895778656,0.0,12701651.0,30960.0,30960.0,31550.0,0.06162109375,0.93837890625,0.06046875,0.93953125
40,40,openb-pod-6980__rep0,5,1,scheduled,0.7137593179941177,1.0,-0.0,-0.28624068200588226,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0,0.061505041973791974,477.0,0.931640625,0.20087343454360962,0.14498670399188995,0.22662122547626495,0.0,12701695.0,31550.0,31550.0,32020.0,0.0625390625,0.9374609375,0.06162109375,0.93837890625
41,41,openb-pod-6981__rep0,5,1,scheduled,0.7108681201934814,1.0,-0.0,-0.28913187980651855,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0,0.061505041973791974,477.0,0.931640625,0.20304784178733826,0.14757876098155975,0.2276371568441391,0.0,12701775.0,32020.0,32020.0,32490.0,0.06345703125,0.93654296875,0.0625390625,0.9374609375
42,42,openb-pod-6982__rep0,5,1,scheduled,0.7089615017175674,1.0,-0.0,-0.29103849828243256,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0,0.061505041973791974,476.0,0.9296875,0.20335492491722107,0.14817076921463013,0.23055130243301392,0.0,12701982.0,32490.0,32490.0,33490.0,0.06541015625,0.93458984375,0.06345703125,0.93654296875
43,43,openb-pod-6983__rep0,5,1,scheduled,0.4624306876441109,1.0,-0.24570024570025328,-0.29186906665563583,0.0,0.0,0.007575757575757569,0.008804258804258835,0.0012285012285012664,0.061524237305487305,475.0,0.927734375,0.2036697119474411,0.14837318658828735,0.2316952347755432,0.0,12702195.0,33490.0,33490.0,33810.0,0.06603515625,0.93396484375,0.06541015625,0.93458984375
44,44,openb-pod-6984__rep0,5,1,scheduled,0.7011864632368088,1.0,-0.0,-0.2988135367631912,0.0,0.0,0.008804258804258835,0.008804258804258835,0.0,0.061524237305487305,474.0,0.92578125,0.2077530473470688,0.15396647155284882,0.23590755462646484,0.0,12702205.0,33810.0,33810.0,34810.0,0.06798828125,0.93201171875,0.06603515625,0.93396484375
45,45,openb-pod-6985__rep0,5,1,scheduled,0.2831639529897698,1.0,-0.40950040950040734,-0.30733563750982285,0.0,0.0,0.008804258804258835,0.010851760851760872,0.0020475020475020367,0.06155622952497952,473.0,0.923828125,0.21276167035102844,0.16086456179618835,0.2410450428724289,0.0,12702258.0,34810.0,34810.0,35810.0,0.06994140625,0.93005859375,0.06798828125,0.93201171875
46,46,openb-pod-6986__rep0,5,1,scheduled,-141.08984010650133,1.0,-141.76904176904176,-0.3207983374595642,0.0,0.0,0.010851760851760872,0.7196969696969697,0.7088452088452089,0.07263193591318591,472.0,0.921875,0.2229156792163849,0.17163105309009552,0.247049942612648,0.0,12702385.0,35810.0,35810.0,36810.0,0.07189453125,0.92810546875,0.06994140625,0.93005859375
47,47,openb-pod-6988__rep0,6,1,scheduled,-0.8358197356715333,1.0,-1.5151515151515138,-0.32066822052001953,0.0,0.0,0.0,0.007575757575757569,0.007575757575757569,0.07275030712530713,471.0,0.919921875,0.22277924418449402,0.17158924043178558,0.24696795642375946,0.0,12702491.0,36810.0,36810.0,37810.0,0.07384765625,0.92615234375,0.07189453125,0.92810546875
48,48,openb-pod-6990__rep0,5,1,scheduled,-51.82549720203211,1.0,-52.49795249795248,-0.327544704079628,0.0,0.0,0.7196969696969697,0.9821867321867321,0.2624897624897624,0.07685170966420966,471.0,0.919921875,0.2277618646621704,0.1772611439228058,0.2500663995742798,0.0,12702584.0,37810.0,37810.0,38280.0,0.074765625,0.925234375,0.07384765625,0.92615234375
49,49,openb-pod-6991__rep0,6,1,scheduled,0.6711793467402458,1.0,-0.0,-0.3288206532597542,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0,0.07685170966420966,470.0,0.91796875,0.2283739298582077,0.17832961678504944,0.2509377598762512,0.0,12702594.0,38280.0,38280.0,39280.0,0.07671875,0.92328125,0.074765625,0.925234375
50,50,openb-pod-6993__rep0,6,1,scheduled,0.6702063009142876,1.0,-0.0,-0.32979369908571243,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0,0.07685170966420966,469.0,0.916015625,0.2287106066942215,0.17853638529777527,0.2523404061794281,0.0,12702712.0,39280.0,39280.0,40090.0,0.07830078125,0.9216992187499999,0.07671875,0.92328125
51,51,openb-pod-6994__rep0,6,1,scheduled,0.6688821837306023,1.0,-0.0,-0.33111781626939774,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0,0.07685170966420966,468.0,0.9140625,0.2291191965341568,0.1787603497505188,0.2543560862541199,0.0,12703486.0,40090.0,40090.0,40900.0,0.0798828125,0.9201171875,0.07830078125,0.9216992187499999
52,52,openb-pod-6995__rep0,6,1,scheduled,0.4218983967085945,1.0,-0.24570024570025328,-0.3324013575911522,0.0,0.0,0.007575757575757569,0.008804258804258835,0.0012285012285012664,0.07687090499590499,467.0,0.912109375,0.22959928214550018,0.17900148034095764,0.25620195269584656,0.0,12703623.0,40900.0,40900.0,41490.0,0.08103515625,0.91896484375,0.0798828125,0.9201171875
53,53,openb-pod-6996__rep0,6,1,scheduled,0.663110688328743,1.0,-0.0,-0.336889311671257,0.0,0.0,0.008804258804258835,0.008804258804258835,0.0,0.07687090499590499,466.0,0.91015625,0.23190057277679443,0.18184173107147217,0.26003631949424744,0.0,12703679.0,41490.0,41490.0,42490.0,0.08298828125,0.91701171875,0.08103515625,0.91896484375
54,54,openb-pod-6997__rep0,6,1,scheduled,0.25027776078720176,1.0,-0.40950040950040734,-0.3402218297123909,0.0,0.0,0.008804258804258835,0.010851760851760872,0.0020475020475020367,0.07690289721539721,465.0,0.908203125,0.2340671569108963,0.18424054980278015,0.26213595271110535,0.0,12703716.0,42490.0,42490.0,42960.0,0.08390625,0.91609375,0.08298828125,0.91701171875
55,55,openb-pod-7001__rep0,6,1,scheduled,-151.4378627862699,1.0,-152.0884520884521,-0.34941069781780243,0.0,0.0,0.010851760851760872,0.7712940212940214,0.7604422604422605,0.08878480753480752,464.0,0.90625,0.24079498648643494,0.1908162534236908,0.2672101557254791,0.0,12704434.0,42960.0,42960.0,43960.0,0.085859375,0.914140625,0.08390625,0.91609375
56,56,openb-pod-7006__rep0,7,1,scheduled,-0.8643606300606859,1.0,-1.5151515151515138,-0.34920911490917206,0.0,0.0,0.0,0.007575757575757569,0.007575757575757569,0.08890317874692874,463.0,0.904296875,0.2406652718782425,0.190756157040596,0.2669968008995056,0.0,12706453.0,43960.0,43960.0,44770.0,0.08744140625,0.91255859375,0.085859375,0.914140625
57,57,openb-pod-7007__rep0,7,1,scheduled,0.65073511749506,1.0,-0.0,-0.34926488250494003,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0,0.08890317874692874,462.0,0.90234375,0.240604430437088,0.19071237742900848,0.26721295714378357,0.0,12706835.0,44770.0,44770.0,45360.0,0.08859375,0.91140625,0.08744140625,0.91255859375
58,58,openb-pod-7012__rep0,7,1,scheduled,0.650342121720314,1.0,-0.0,-0.349657878279686,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0,0.08890317874692874,461.0,0.900390625,0.24061249196529388,0.19068492949008942,0.26801833510398865,0.0,12707320.0,45360.0,45360.0,46170.0,0.09017578125,0.90982421875,0.08859375,0.91140625
59,59,openb-pod-7016__rep0,7,1,scheduled,0.6489153131842613,1.0,-0.0,-0.3510846868157387,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0,0.08890317874692874,460.0,0.8984375,0.2412070631980896,0.19114567339420319,0.26981663703918457,0.0,12707797.0,46170.0,46170.0,47170.0,0.09212890625,0.90787109375,0.09017578125,0.90982421875
60,60,openb-pod-7017__rep0,7,1,scheduled,0.4002888966580498,1.0,-0.24570024570025328,-0.35401085764169693,0.0,0.0,0.007575757575757569,0.008804258804258835,0.0012285012285012664,0.08892237407862408,459.0,0.896484375,0.24267983436584473,0.19285549223423004,0.2724863886833191,0.0,12708393.0,47170.0,47170.0,48170.0,0.09408203125,0.90591796875,0.09212890625,0.90787109375
61,61,openb-pod-7018__rep0,7,1,scheduled,0.6400286704301834,1.0,-0.0,-0.3599713295698166,0.0,0.0,0.008804258804258835,0.008804258804258835,0.0,0.08892237407862408,458.0,0.89453125,0.24700266122817993,0.19693759083747864,0.2760024070739746,0.0,12708721.0,48170.0,48170.0,49170.0,0.09603515625,0.90396484375,0.09408203125,0.90591796875
62,62,openb-pod-7019__rep0,7,1,scheduled,0.22429064230461204,1.0,-0.40950040950040734,-0.3662089481949806,0.0,0.0,0.008804258804258835,0.010851760851760872,0.0020475020475020367,0.08895436629811629,457.0,0.892578125,0.2507086396217346,0.20137648284435272,0.2803327739238739,0.0,12708723.0,49170.0,49170.0,50170.0,0.09798828125,0.90201171875,0.09603515625,0.90396484375
63,63,openb-pod-7020__rep0,7,1,scheduled,-174.47877384457405,1.0,-175.1023751023751,-0.3763987421989441,0.0,0.0,0.010851760851760872,0.8863636363636364,0.8755118755118755,0.10263423935298935,456.0,0.890625,0.2585448622703552,0.2088121473789215,0.28544047474861145,0.0,12708807.0,50170.0,50170.0,51170.0,0.09994140625,0.90005859375,0.09798828125,0.90201171875
64,64,openb-pod-7022__rep0,6,1,scheduled,-22.3948620654319,1.0,-23.013923013922998,-0.3809390515089035,0.0,0.0,0.7712940212940214,0.8863636363636364,0.115069615069615,0.10443220208845208,456.0,0.890625,0.2617899775505066,0.21220126748085022,0.2878868579864502,0.0,12710096.0,51170.0,51170.0,51640.0,0.100859375,0.899140625,0.09994140625,0.90005859375
65,65,openb-pod-7023__rep0,8,1,scheduled,-0.8957553575887811,1.0,-1.5151515151515138,-0.3806038424372673,0.0,0.0,0.0,0.007575757575757569,0.007575757575757569,0.1045505733005733,455.0,0.888671875,0.26153892278671265,0.21201138198375702,0.28765738010406494,0.0,12710111.0,51640.0,51640.0,52110.0,0.10177734375,0.89822265625,0.100859375,0.899140625
66,66,openb-pod-7024__rep0,8,1,scheduled,0.6183138787746429,1.0,-0.0,-0.38168612122535706,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0,0.1045505733005733,454.0,0.88671875,0.26254382729530334,0.21304547786712646,0.2877829372882843,0.0,12710280.0,52110.0,52110.0,53110.0,0.10373046875,0.89626953125,0.10177734375,0.89822265625
67,67,openb-pod-7025__rep0,8,1,scheduled,0.6176729947328568,1.0,-0.0,-0.38232700526714325,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0,0.1045505733005733,453.0,0.884765625,0.2629315257072449,0.21322661638259888,0.28849586844444275,0.0,12710826.0,53110.0,53110.0,53920.0,0.1053125,0.8946875,0.10373046875,0.89626953125
68,68,openb-pod-7026__rep0,8,1,scheduled,0.6167222037911415,1.0,-0.0,-0.3832777962088585,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0,0.1045505733005733,452.0,0.8828125,0.26338157057762146,0.21342222392559052,0.289751797914505,0.0,12710902.0,53920.0,53920.0,54730.0,0.10689453125,0.89310546875,0.1053125,0.8946875
69,69,openb-pod-7027__rep0,8,1,scheduled,0.6148654744029045,1.0,-0.0,-0.3851345255970955,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0,0.1045505733005733,452.0,0.8828125,0.26480183005332947,0.21474041044712067,0.29072681069374084,0.0,12711631.0,54730.0,54730.0,55200.0,0.1078125,0.8921875,0.10689453125,0.89310546875
70,70,openb-pod-7028__rep0,8,1,scheduled,0.36763813535176393,1.0,-0.24570024570025328,-0.3866616189479828,0.0,0.0,0.007575757575757569,0.008804258804258835,0.0012285012285012664,0.10456976863226863,451.0,0.880859375,0.2654697299003601,0.21502822637557983,0.29282528162002563,0.0,12711818.0,55200.0,55200.0,56010.0,0.10939453125,0.89060546875,0.1078125,0.8921875
71,71,openb-pod-7030__rep0,8,1,scheduled,0.607511356472969,1.0,-0.0,-0.39248864352703094,0.0,0.0,0.008804258804258835,0.008804258804258835,0.0,0.10456976863226863,450.0,0.87890625,0.2683880925178528,0.22045844793319702,0.2961307466030121,0.0,12712058.0,56010.0,56010.0,57010.0,0.11134765625,0.88865234375,0.10939453125,0.89060546875
