step,pod_index,pod_name,action,scheduled,reason,reward_total,reward_success,reward_fragmentation,reward_balance,reward_utilization,reward_slo,frag_before,frag_after,frag_delta,cluster_fragmentation_avg,cluster_full_free_gpu_count,cluster_full_free_gpu_ratio,sigma_cpu_util,sigma_mem_util,sigma_gpu_util,wait_time_ms,current_time,episode_requested_gpu_milli,episode_allocated_gpu_milli,used_gpu_milli,gar_capacity_live,unallocated_gpu_fraction_capacity_live,gar_capacity_cumulative,unallocated_gpu_fraction_capacity_cumulative
10,10,openb-pod-6938__rep0,9,1,scheduled,0.8540817499160767,1.0,-0.0,-0.14591825380921364,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0,0.015465038902538902,503.0,0.982421875,0.09054422378540039,0.0863940417766571,0.11489824205636978,0.0,12694527.0,7960.0,7960.0,8280.0,0.016171875,0.983828125,0.015546875,0.984453125
11,11,openb-pod-6941__rep0,9,1,scheduled,0.8495715856552124,1.0,-0.0,-0.1504283882677555,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0,0.015465038902538902,502.0,0.98046875,0.09375742077827454,0.0895276889204979,0.11757166683673859,0.0,12695124.0,8280.0,8280.0,9280.0,0.018125,0.981875,0.016171875,0.983828125
12,12,openb-pod-6942__rep0,9,1,scheduled,0.841837465763092,1.0,-0.0,-0.15816251561045647,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0,0.015465038902538902,501.0,0.978515625,0.09903974086046219,0.09511641412973404,0.1221688762307167,0.0,12695496.0,9280.0,9280.0,10280.0,0.020078125,0.979921875,0.018125,0.981875
13,13,openb-pod-6944__rep0,9,1,scheduled,0.8313367366790771,1.0,-0.0,-0.16866324841976166,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0,0.015465038902538902,500.0,0.9765625,0.106082484126091,0.1027604341506958,0.1284835785627365,0.0,12696072.0,10280.0,10280.0,11280.0,0.02203125,0.97796875,0.020078125,0.979921875
14,14,openb-pod-6946__rep0,9,1,scheduled,0.5809231996536255,1.0,-0.24570024570025328,-0.17337656021118164,0.0,0.0,0.007575757575757569,0.008804258804258835,0.0012285012285012664,0.015484234234234234,499.0,0.974609375,0.1083165779709816,0.10374266654253006,0.13469387590885162,0.0,12696716.0,11280.0,11280.0,12090.0,0.02361328125,0.97638671875,0.02203125,0.97796875
15,15,openb-pod-6949__rep0,9,1,scheduled,0.8154478073120117,1.0,-0.0,-0.1845521740615368,0.0,0.0,0.008804258804258835,0.008804258804258835,0.0,0.015484234234234234,498.0,0.97265625,0.11764922738075256,0.11276347190141678,0.13869164884090424,0.0,12696992.0,12090.0,12090.0,12560.0,0.02453125,0.97546875,0.02361328125,0.97638671875
16,16,openb-pod-6950__rep0,9,1,scheduled,0.8029866814613342,1.0,-0.0,-0.19701332971453667,0.0,0.0,0.008804258804258835,0.008804258804258835,0.0,0.015484234234234234,498.0,0.97265625,0.12815426290035248,0.12292312830686569,0.14294926822185516,0.0,12696995.0,12560.0,12560.0,13030.0,0.02544921875,0.97455078125,0.02453125,0.97546875
17,17,openb-pod-6951__rep0,9,1,scheduled,0.3874386250972748,1.0,-0.40950040950040734,-0.20306097716093063,0.0,0.0,0.008804258804258835,0.010851760851760872,0.0020475020475020367,0.015516226453726453,497.0,0.970703125,0.1310962736606598,0.12419392168521881,0.15083175897598267,0.0,12697224.0,13030.0,13030.0,13840.0,0.02703125,0.97296875,0.02544921875,0.97455078125
18,18,openb-pod-6952__rep0,9,1,scheduled,-193.4866485595703,1.0,-194.26699426699426,-0.2196541726589203,0.0,0.0,0.010851760851760872,0.9821867321867321,0.9713349713349713,0.03069333538083538,496.0,0.96875,0.14210252463817596,0.13582389056682587,0.16138193011283875,0.0,12697262.0,13840.0,13840.0,14840.0,0.028984375,0.971015625,0.02703125,0.97296875
19,19,openb-pod-6953__rep0,36,1,scheduled,-0.7348066568374634,1.0,-1.5151515151515138,-0.21965516358613968,0.0,0.0,0.0,0.007575757575757569,0.007575757575757569,0.03081170659295659,495.0,0.966796875,0.1420692801475525,0.13580690324306488,0.161434143781662,0.0,12697388.0,14840.0,14840.0,15430.0,0.03013671875,0.96986328125,0.028984375,0.971015625
20,20,openb-pod-6954__rep0,36,1,scheduled,0.7798521518707275,1.0,-0.0,-0.22014787048101425,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0,0.03081170659295659,494.0,0.96484375,0.14215272665023804,0.13579565286636353,0.16234736144542694,0.0,12697409.0,15430.0,15430.0,16240.0,0.03171875,0.96828125,0.03013671875,0.96986328125
21,21,openb-pod-6955__rep0,36,1,scheduled,0.7788193821907043,1.0,-0.0,-0.22118061780929565,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0,0.03081170659295659,493.0,0.962890625,0.1423526555299759,0.1357901394367218,0.16421844065189362,0.0,12697409.0,16240.0,16240.0,17050.0,0.03330078125,0.96669921875,0.03171875,0.96828125
22,22,openb-pod-6956__rep0,36,1,scheduled,0.7760974764823914,1.0,-0.0,-0.22390254586935043,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0,0.03081170659295659,492.0,0.9609375,0.14401644468307495,0.13598807156085968,0.16780057549476624,0.0,12697628.0,17050.0,17050.0,18050.0,0.03525390625,0.96474609375,0.03330078125,0.96669921875
23,23,openb-pod-6957__rep0,36,1,scheduled,0.5245456099510193,1.0,-0.24570024570025328,-0.22975413501262665,0.0,0.0,0.007575757575757569,0.008804258804258835,0.0012285012285012664,0.030830901924651925,491.0,0.958984375,0.14988821744918823,0.13691498339176178,0.17270506918430328,0.0,12697699.0,18050.0,18050.0,19050.0,0.03720703125,0.96279296875,0.03525390625,0.96474609375
24,24,openb-pod-6958__rep0,36,1,scheduled,0.7667269110679626,1.0,-0.0,-0.23327308893203735,0.0,0.0,0.008804258804258835,0.008804258804258835,0.0,0.030830901924651925,490.0,0.95703125,0.15349605679512024,0.13761357963085175,0.17543654143810272,0.0,12697711.0,19050.0,19050.0,19520.0,0.038125,0.961875,0.03720703125,0.96279296875
25,25,openb-pod-6959__rep0,36,1,scheduled,0.3537091910839081,1.0,-0.40950040950040734,-0.23679038882255554,0.0,0.0,0.008804258804258835,0.010851760851760872,0.0020475020475020367,0.030862894144144143,489.0,0.955078125,0.15508374571800232,0.13775964081287384,0.18073739111423492,0.0,12698004.0,19520.0,19520.0,20330.0,0.03970703125,0.96029296875,0.038125,0.961875
26,26,openb-pod-6960__rep0,36,1,scheduled,0.7573960423469543,1.0,-0.0,-0.24260393530130386,0.0,0.0,0.010851760851760872,0.010851760851760872,0.0,0.030862894144144143,489.0,0.955078125,0.1618676483631134,0.13920411467552185,0.18413610756397247,0.0,12698115.0,20330.0,20330.0,20800.0,0.040625,0.959375,0.03970703125,0.96029296875
27,27,openb-pod-6961__rep0,36,1,scheduled,-174.35372924804688,1.0,-175.1023751023751,-0.25135665386915207,0.0,0.0,0.010851760851760872,0.8863636363636364,0.8755118755118755,0.044542767199017196,488.0,0.953125,0.16977250576019287,0.14085257053375244,0.19208823144435883,0.0,12698247.0,20800.0,20800.0,21800.0,0.042578125,0.957421875,0.040625,0.959375
28,28,openb-pod-6962__rep0,41,1,scheduled,-0.7664881944656372,1.0,-1.5151515151515138,-0.2513366937637329,0.0,0.0,0.0,0.007575757575757569,0.007575757575757569,0.04466113841113841,487.0,0.951171875,0.16970810294151306,0.14081726968288422,0.19214801490306854,0.0,12698502.0,21800.0,21800.0,22610.0,0.04416015625,0.95583984375,0.042578125,0.957421875
29,29,openb-pod-6963__rep0,41,1,scheduled,0.7474572658538818,1.0,-0.0,-0.25254274904727936,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0,0.04466113841113841,486.0,0.94921875,0.17027907073497772,0.1414565145969391,0.1933499127626419,0.0,12698776.0,22610.0,22610.0,23610.0,0.04611328125,0.95388671875,0.04416015625,0.95583984375
30,30,openb-pod-6964__rep0,36,1,scheduled,-18.422103881835938,1.0,-19.164619164619157,-0.2574849799275398,0.0,0.0,0.8863636363636364,0.9821867321867321,0.09582309582309578,0.046158374283374284,486.0,0.94921875,0.1761162430047989,0.14279595017433167,0.1960577666759491,0.0,12698907.0,23610.0,23610.0,23930.0,0.04673828125,0.95326171875,0.04611328125,0.95388671875
31,31,openb-pod-6965__rep0,41,1,scheduled,0.7393081188201904,1.0,-0.0,-0.26069190353155136,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0,0.046158374283374284,485.0,0.947265625,0.1778552234172821,0.14508415758609772,0.1984444260597229,0.0,12699423.0,23930.0,23930.0,24930.0,0.04869140625,0.95130859375,0.04673828125,0.95326171875
32,32,openb-pod-6969__rep0,41,1,scheduled,0.7341423630714417,1.0,-0.0,-0.26585761457681656,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0,0.046158374283374284,484.0,0.9453125,0.1807601898908615,0.14895904064178467,0.20199599862098694,0.0,12699989.0,24930.0,24930.0,25930.0,0.05064453125,0.94935546875,0.04869140625,0.95130859375
33,33,openb-pod-6970__rep0,41,1,scheduled,0.4858229458332062,1.0,-0.24570024570025328,-0.26847679913043976,0.0,0.0,0.007575757575757569,0.008804258804258835,0.0012285012285012664,0.046177569615069615,483.0,0.943359375,0.1817714422941208,0.1494961827993393,0.20568597316741943,0.0,12700511.0,25930.0,25930.0,26740.0,0.0522265625,0.9477734375,0.05064453125,0.94935546875
34,34,openb-pod-6971__rep0,43,1,scheduled,-0.7837414741516113,1.0,-1.5151515151515138,-0.26858995109796524,0.0,0.0,0.0,0.007575757575757569,0.007575757575757569,0.046295940827190823,482.0,0.94140625,0.18194542825222015,0.14946027100086212,0.2057742029428482,0.0,12700534.0,26740.0,26740.0,27740.0,0.0541796875,0.9458203125,0.0522265625,0.9477734375
35,35,openb-pod-6972__rep0,41,1,scheduled,0.7237811088562012,1.0,-0.0,-0.2762189134955406,0.0,0.0,0.008804258804258835,0.008804258804258835,0.0,0.046295940827190823,481.0,0.939453125,0.1862359195947647,0.15494950115680695,0.21125240623950958,0.0,12700571.0,27740.0,27740.0,28740.0,0.0561328125,0.9438671875,0.0541796875,0.9458203125
36,36,openb-pod-6973__rep0,43,1,scheduled,0.7219887971878052,1.0,-0.0,-0.2780112326145172,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0,0.046295940827190823,480.0,0.9375,0.187552809715271,0.15601515769958496,0.21245449781417847,0.0,12700799.0,28740.0,28740.0,29740.0,0.0580859375,0.9419140625,0.0561328125,0.9438671875
37,37,openb-pod-6975__rep0,43,1,scheduled,0.7166793346405029,1.0,-0.0,-0.2833206355571747,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0,0.046295940827190823,479.0,0.935546875,0.19216634333133698,0.15970318019390106,0.21477174758911133,0.0,12700980.0,29740.0,29740.0,30740.0,0.0600390625,0.9399609375,0.0580859375,0.9419140625
38,38,openb-pod-6978__rep0,43,1,scheduled,0.7147166728973389,1.0,-0.0,-0.28528330475091934,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0,0.046295940827190823,478.0,0.93359375,0.19353051483631134,0.16160814464092255,0.2154279500246048,0.0,12701642.0,30740.0,30740.0,30960.0,0.06046875,0.93953125,0.0600390625,0.9399609375
39,39,openb-pod-6979__rep0,43,1,scheduled,0.712871253490448,1.0,-0.0,-0.2871287390589714,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0,0.046295940827190823,478.0,0.93359375,0.19469541311264038,0.1621197909116745,0.21744227409362793,0.0,12701651.0,30960.0,30960.0,31550.0,0.06162109375,0.93837890625,0.06046875,0.93953125
40,40,openb-pod-6980__rep0,43,1,scheduled,0.4630415439605713,1.0,-0.24570024570025328,-0.29125820845365524,0.0,0.0,0.007575757575757569,0.008804258804258835,0.0012285012285012664,0.04631513615888616,477.0,0.931640625,0.19799746572971344,0.16521218419075012,0.21930676698684692,0.0,12701695.0,31550.0,31550.0,32020.0,0.0625390625,0.9374609375,0.06162109375,0.93837890625
41,41,openb-pod-6981__rep0,43,1,scheduled,0.7040157914161682,1.0,-0.0,-0.2959841936826706,0.0,0.0,0.008804258804258835,0.008804258804258835,0.0,0.04631513615888616,477.0,0.931640625,0.2017754465341568,0.16879747807979584,0.22139546275138855,0.0,12701775.0,32020.0,32020.0,32490.0,0.06345703125,0.93654296875,0.0625390625,0.9374609375
42,42,openb-pod-6982__rep0,43,1,scheduled,0.7007938623428345,1.0,-0.0,-0.2992061600089073,0.0,0.0,0.008804258804258835,0.008804258804258835,0.0,0.04631513615888616,476.0,0.9296875,0.20227985084056854,0.16957621276378632,0.22655625641345978,0.0,12701982.0,32490.0,32490.0,33490.0,0.06541015625,0.93458984375,0.06345703125,0.93654296875
43,43,openb-pod-6983__rep0,43,1,scheduled,0.28998133540153503,1.0,-0.40950040950040734,-0.3005182668566704,0.0,0.0,0.008804258804258835,0.010851760851760872,0.0020475020475020367,0.04634712837837838,475.0,0.927734375,0.202791228890419,0.16983991861343384,0.22840538620948792,0.0,12702195.0,33490.0,33490.0,33810.0,0.06603515625,0.93396484375,0.06541015625,0.93458984375
44,44,openb-pod-6984__rep0,43,1,scheduled,-141.07933044433594,1.0,-141.76904176904176,-0.31028226763010025,0.0,0.0,0.010851760851760872,0.7196969696969697,0.7088452088452089,0.05742283476658477,474.0,0.92578125,0.20903834700584412,0.1767597794532776,0.2347664088010788,0.0,12702205.0,33810.0,33810.0,34810.0,0.06798828125,0.93201171875,0.06603515625,0.93396484375
45,45,openb-pod-6985__rep0,41,1,scheduled,0.2720942199230194,1.0,-0.40950040950040734,-0.318405382335186,0.0,0.0,0.008804258804258835,0.010851760851760872,0.0020475020475020367,0.057454826986076984,473.0,0.923828125,0.21368935704231262,0.18263408541679382,0.24048732221126556,0.0,12702258.0,34810.0,34810.0,35810.0,0.06994140625,0.93005859375,0.06798828125,0.93201171875
46,46,openb-pod-6986__rep0,41,1,scheduled,-193.59814453125,1.0,-194.26699426699426,-0.33115527033805847,0.0,0.0,0.010851760851760872,0.9821867321867321,0.9713349713349713,0.07263193591318591,472.0,0.921875,0.22328251600265503,0.1919780671596527,0.2470499575138092,0.0,12702385.0,35810.0,35810.0,36810.0,0.07189453125,0.92810546875,0.06994140625,0.93005859375
47,47,openb-pod-6988__rep0,32,1,scheduled,-0.8461565971374512,1.0,-1.5151515151515138,-0.3310050591826439,0.0,0.0,0.0,0.007575757575757569,0.007575757575757569,0.07275030712530713,471.0,0.919921875,0.22314634919166565,0.19189579784870148,0.24696797132492065,0.0,12702491.0,36810.0,36810.0,37810.0,0.07384765625,0.92615234375,0.07189453125,0.92810546875
48,48,openb-pod-6990__rep0,32,1,scheduled,0.668453574180603,1.0,-0.0,-0.3315464183688164,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0,0.07275030712530713,470.0,0.91796875,0.22349779307842255,0.19232964515686035,0.24726539850234985,0.0,12702584.0,37810.0,37810.0,38280.0,0.074765625,0.925234375,0.07384765625,0.92615234375
49,49,openb-pod-6991__rep0,32,1,scheduled,0.6662771701812744,1.0,-0.0,-0.3337228521704674,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0,0.07275030712530713,469.0,0.916015625,0.2248043268918991,0.19403280317783356,0.2486085742712021,0.0,12702594.0,38280.0,38280.0,39280.0,0.07671875,0.92328125,0.074765625,0.925234375
50,50,openb-pod-6993__rep0,32,1,scheduled,0.6649818420410156,1.0,-0.0,-0.33501818031072617,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0,0.07275030712530713,468.0,0.9140625,0.22533614933490753,0.19430440664291382,0.250395804643631,0.0,12702712.0,39280.0,39280.0,40090.0,0.07830078125,0.9216992187499999,0.07671875,0.92328125
51,51,openb-pod-6994__rep0,32,1,scheduled,0.4176364243030548,1.0,-0.24570024570025328,-0.3366633355617523,0.0,0.0,0.007575757575757569,0.008804258804258835,0.0012285012285012664,0.07276950245700245,467.0,0.912109375,0.22594012320041656,0.19459165632724762,0.25279489159584045,0.0,12703486.0,40090.0,40090.0,40900.0,0.0798828125,0.9201171875,0.07830078125,0.9216992187499999
52,52,openb-pod-6995__rep0,32,1,scheduled,0.6617860198020935,1.0,-0.0,-0.3382139876484871,0.0,0.0,0.008804258804258835,0.008804258804258835,0.0,0.07276950245700245,466.0,0.91015625,0.22661569714546204,0.194894477725029,0.25491780042648315,0.0,12703623.0,40900.0,40900.0,41490.0,0.08103515625,0.91896484375,0.0798828125,0.9201171875
53,53,openb-pod-6996__rep0,32,1,scheduled,0.2469802349805832,1.0,-0.40950040950040734,-0.34351935237646103,0.0,0.0,0.008804258804258835,0.010851760851760872,0.0020475020475020367,0.07280149467649467,465.0,0.908203125,0.22961542010307312,0.1982090324163437,0.25921425223350525,0.0,12703679.0,41490.0,41490.0,42490.0,0.08298828125,0.91701171875,0.08103515625,0.91896484375
54,54,openb-pod-6997__rep0,32,1,scheduled,0.6526799201965332,1.0,-0.0,-0.3473201021552086,0.0,0.0,0.010851760851760872,0.010851760851760872,0.0,0.07280149467649467,465.0,0.908203125,0.23227104544639587,0.20084236562252045,0.26152679324150085,0.0,12703716.0,42490.0,42490.0,42960.0,0.08390625,0.91609375,0.08298828125,0.91701171875
55,55,openb-pod-7001__rep0,32,1,scheduled,-174.4598388671875,1.0,-175.1023751023751,-0.35746122151613235,0.0,0.0,0.010851760851760872,0.8863636363636364,0.8755118755118755,0.08648136773136773,464.0,0.90625,0.24010851979255676,0.20777128636837006,0.2670426368713379,0.0,12704434.0,42960.0,42960.0,43960.0,0.085859375,0.914140625,0.08390625,0.91609375
56,56,openb-pod-7006__rep0,23,1,scheduled,-0.8724374771118164,1.0,-1.5151515151515138,-0.3572859838604927,0.0,0.0,0.0,0.007575757575757569,0.007575757575757569,0.08659973894348895,463.0,0.904296875,0.2400045096874237,0.20773835480213165,0.26682910323143005,0.0,12706453.0,43960.0,43960.0,44770.0,0.08744140625,0.91255859375,0.085859375,0.914140625
57,57,openb-pod-7007__rep0,43,1,scheduled,-51.858184814453125,1.0,-52.49795249795248,-0.360233873128891,0.0,0.0,0.7196969696969697,0.9821867321867321,0.2624897624897624,0.09070114148239149,463.0,0.904296875,0.2416151911020279,0.20845161378383636,0.2704009413719177,0.0,12706835.0,44770.0,44770.0,45360.0,0.08859375,0.91140625,0.08744140625,0.91255859375
58,58,openb-pod-7012__rep0,23,1,scheduled,0.6396307945251465,1.0,-0.0,-0.3603691831231117,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0,0.09070114148239149,462.0,0.90234375,0.24154962599277496,0.20842242240905762,0.27076631784439087,0.0,12707320.0,45360.0,45360.0,46170.0,0.09017578125,0.90982421875,0.08859375,0.91140625
59,59,openb-pod-7016__rep0,23,1,scheduled,0.6390119791030884,1.0,-0.0,-0.3609880357980728,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0,0.09070114148239149,461.0,0.900390625,0.24163183569908142,0.2083267867565155,0.2720174491405487,0.0,12707797.0,46170.0,46170.0,47170.0,0.09212890625,0.90787109375,0.09017578125,0.90982421875
60,60,openb-pod-7017__rep0,23,1,scheduled,0.6375651359558105,1.0,-0.0,-0.36243489384651184,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0,0.09070114148239149,460.0,0.8984375,0.24220943450927734,0.20851945877075195,0.2741408944129944,0.0,12708393.0,47170.0,47170.0,48170.0,0.09408203125,0.90591796875,0.09212890625,0.90787109375
61,61,openb-pod-7018__rep0,23,1,scheduled,0.3890152871608734,1.0,-0.24570024570025328,-0.3652844578027725,0.0,0.0,0.007575757575757569,0.008804258804258835,0.0012285012285012664,0.09072033681408681,459.0,0.896484375,0.24424394965171814,0.20920833945274353,0.2771166265010834,0.0,12708721.0,48170.0,48170.0,49170.0,0.09603515625,0.90396484375,0.09408203125,0.90591796875
62,62,openb-pod-7019__rep0,23,1,scheduled,0.6314537525177002,1.0,-0.0,-0.368546225130558,0.0,0.0,0.008804258804258835,0.008804258804258835,0.0,0.09072033681408681,458.0,0.89453125,0.24611225724220276,0.210062637925148,0.28091755509376526,0.0,12708723.0,49170.0,49170.0,50170.0,0.09798828125,0.90201171875,0.09603515625,0.90396484375
63,63,openb-pod-7020__rep0,23,1,scheduled,0.21682430803775787,1.0,-0.40950040950040734,-0.37367527931928635,0.0,0.0,0.008804258804258835,0.010851760851760872,0.0020475020475020367,0.09075232903357904,457.0,0.892578125,0.2502298355102539,0.21160997450351715,0.28551074862480164,0.0,12708807.0,50170.0,50170.0,51170.0,0.09994140625,0.90005859375,0.09798828125,0.90201171875
64,64,openb-pod-7022__rep0,23,1,scheduled,-151.46485900878906,1.0,-152.0884520884521,-0.37640412151813507,0.0,0.0,0.010851760851760872,0.7712940212940214,0.7604422604422605,0.10263423935298935,456.0,0.890625,0.2523677945137024,0.21250778436660767,0.2879326641559601,0.0,12710096.0,51170.0,51170.0,51640.0,0.100859375,0.899140625,0.09994140625,0.90005859375
65,65,openb-pod-7023__rep0,47,1,scheduled,-0.8912246227264404,1.0,-1.5151515151515138,-0.37607309222221375,0.0,0.0,0.0,0.007575757575757569,0.007575757575757569,0.10275261056511056,455.0,0.888671875,0.2521253526210785,0.21231761574745178,0.2877032160758972,0.0,12710111.0,51640.0,51640.0,52110.0,0.10177734375,0.89822265625,0.100859375,0.899140625
66,66,openb-pod-7024__rep0,47,1,scheduled,0.6228063106536865,1.0,-0.0,-0.3771936595439911,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0,0.10275261056511056,454.0,0.88671875,0.25320950150489807,0.21334907412528992,0.2878287434577942,0.0,12710280.0,52110.0,52110.0,53110.0,0.10373046875,0.89626953125,0.10177734375,0.89822265625
67,67,openb-pod-7025__rep0,47,1,scheduled,0.6221550107002258,1.0,-0.0,-0.377844974398613,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0,0.10275261056511056,453.0,0.884765625,0.2536185085773468,0.21352985501289368,0.2885415852069855,0.0,12710826.0,53110.0,53110.0,53920.0,0.1053125,0.8946875,0.10373046875,0.89626953125
68,68,openb-pod-7026__rep0,47,1,scheduled,0.6211927533149719,1.0,-0.0,-0.3788072392344475,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0,0.10275261056511056,452.0,0.8828125,0.25409212708473206,0.21372507512569427,0.28979727625846863,0.0,12710902.0,53920.0,53920.0,54730.0,0.10689453125,0.89310546875,0.1053125,0.8946875
69,69,openb-pod-7027__rep0,47,1,scheduled,0.6193026304244995,1.0,-0.0,-0.3806973695755005,0.0,0.0,0.007575757575757569,0.007575757575757569,0.0,0.10275261056511056,452.0,0.8828125,0.25558170676231384,0.2150408923625946,0.29077214002609253,0.0,12711631.0,54730.0,54730.0,55200.0,0.1078125,0.8921875,0.10689453125,0.89310546875
70,70,openb-pod-7028__rep0,47,1,scheduled,0.3720601499080658,1.0,-0.24570024570025328,-0.38223959505558014,0.0,0.0,0.007575757575757569,0.008804258804258835,0.0012285012285012664,0.1027718058968059,451.0,0.880859375,0.25628072023391724,0.215328186750412,0.29287028312683105,0.0,12711818.0,55200.0,55200.0,56010.0,0.10939453125,0.89060546875,0.1078125,0.8921875
71,71,openb-pod-7030__rep0,47,1,scheduled,0.6118738055229187,1.0,-0.0,-0.3881261795759201,0.0,0.0,0.008804258804258835,0.008804258804258835,0.0,0.1027718058968059,450.0,0.87890625,0.25932741165161133,0.22074967622756958,0.2961752712726593,0.0,12712058.0,56010.0,56010.0,57010.0,0.11134765625,0.88865234375,0.10939453125,0.89060546875
